date,sat,precip,temp,hum,wind,soil,OT
2/20/20 0:00,0,0.0,43.2,87.0,1.7,18.625,21.082
2/20/20 0:10,0,0.0,43.2,87.0,1.7,18.625,20.375
2/20/20 0:20,0,0.0,43.2,87.0,1.7,18.625,21.444333333333333
2/20/20 0:30,0,0.0,43.2,87.0,1.7,18.625,20.511777777777777
2/20/20 0:40,0,0.0,43.2,87.0,1.7,18.625,21.63355555555556
2/20/20 0:50,0,0.0,43.2,87.0,1.7,18.625,20.83966666666667
2/20/20 1:00,0,0.0,41.6,90.0,1.9,18.625,21.098555555555556
2/20/20 1:10,0,0.0,41.6,90.0,1.9,18.625,20.422
2/20/20 1:20,0,0.0,41.6,90.0,1.9,18.625,20.66
2/20/20 1:30,0,0.0,41.6,90.0,1.9,18.625,21.388444444444445
2/20/20 1:40,0,0.0,41.6,90.0,1.9,18.625,21.353
2/20/20 1:50,0,0.0,41.6,90.0,1.9,18.625,21.25877777777778
2/20/20 2:00,0,0.0,40.8,92.0,2.0,18.75,20.16433333333333
2/20/20 2:10,0,0.0,40.8,92.0,2.0,18.75,20.672
2/20/20 2:20,0,0.0,40.8,92.0,2.0,18.75,21.07388888888889
2/20/20 2:30,0,0.0,40.8,92.0,2.0,18.75,20.919777777777774
2/20/20 2:40,0,0.0,40.8,92.0,2.0,18.75,21.18411111111111
2/20/20 2:50,0,0.0,40.8,92.0,2.0,18.75,20.943111111111108
2/20/20 3:00,0,0.0,38.9,92.0,2.4,18.875,21.61188888888889
2/20/20 3:10,0,0.0,38.9,92.0,2.4,18.875,21.221222222222224
2/20/20 3:20,0,0.0,38.9,92.0,2.4,18.875,21.172888888888888
2/20/20 3:30,0,0.0,38.9,92.0,2.4,18.875,21.17355555555556
2/20/20 3:40,0,0.0,38.9,92.0,2.4,18.875,20.759666666666664
2/20/20 3:50,0,0.0,38.9,92.0,2.4,18.875,20.90588888888889
2/20/20 4:00,0,0.0,38.2,93.0,2.1,19.25,20.444222222222223
2/20/20 4:10,0,0.0,38.2,93.0,2.1,19.25,21.038111111111117
2/20/20 4:20,0,0.0,38.2,93.0,2.1,19.25,21.582666666666668
2/20/20 4:30,0,0.0,38.2,93.0,2.1,19.25,21.22577777777778
2/20/20 4:40,0,0.0,38.2,93.0,2.1,19.25,20.68933333333333
2/20/20 4:50,0,0.0,38.2,93.0,2.1,19.25,20.91333333333333
2/20/20 5:00,0,0.0,38.3,94.0,1.5,19.375,20.7
2/20/20 5:10,0,0.0,38.3,94.0,1.5,19.375,20.706666666666667
2/20/20 5:20,0,0.0,38.3,94.0,1.5,19.375,21.124222222222222
2/20/20 5:30,0,0.0,38.3,94.0,1.5,19.375,21.45133333333333
2/20/20 5:40,0,0.0,38.3,94.0,1.5,19.375,20.37611111111111
2/20/20 5:50,0,0.0,38.3,94.0,1.5,19.375,20.51533333333333
2/20/20 6:00,0,0.0,37.3,95.0,1.4,19.5,20.638666666666666
2/20/20 6:10,0,0.0,37.3,95.0,1.4,19.5,20.62755555555556
2/20/20 6:20,0,0.0,37.3,95.0,1.4,19.5,20.859333333333336
2/20/20 6:30,0,0.0,37.3,95.0,1.4,19.5,20.778
2/20/20 6:40,0,0.0,37.3,95.0,1.4,19.5,20.773222222222223
2/20/20 6:50,0,0.0,37.3,95.0,1.4,19.5,21.669111111111107
2/20/20 7:00,0,0.0,41.5,89.0,1.7,19.5,20.796666666666667
2/20/20 7:10,0,0.0,41.5,89.0,1.7,19.5,20.926333333333336
2/20/20 7:20,0,0.0,41.5,89.0,1.7,19.5,21.73388888888889
2/20/20 7:30,0,0.0,41.5,89.0,1.7,19.5,20.811333333333334
2/20/20 7:40,0,0.0,41.5,89.0,1.7,19.5,20.796555555555557
2/20/20 7:50,0,0.0,41.5,89.0,1.7,19.5,20.818
2/20/20 8:00,0,0.0,50.0,74.0,2.9,19.5,21.29455555555556
2/20/20 8:10,0,0.0,50.0,74.0,2.9,19.5,20.040222222222223
2/20/20 8:20,0,0.0,50.0,74.0,2.9,19.5,20.82733333333333
2/20/20 8:30,0,0.0,50.0,74.0,2.9,19.5,21.74822222222222
2/20/20 8:40,0,0.0,50.0,74.0,2.9,19.5,21.005444444444446
2/20/20 8:50,0,0.0,50.0,74.0,2.9,19.5,20.735555555555557
2/20/20 9:00,0,0.0,57.1,60.0,3.2,19.625,20.020333333333333
2/20/20 9:10,0,0.0,57.1,60.0,3.2,19.625,21.48011111111111
2/20/20 9:20,0,0.0,57.1,60.0,3.2,19.625,21.715333333333334
2/20/20 9:30,0,0.0,57.1,60.0,3.2,19.625,21.673222222222225
2/20/20 9:40,0,0.0,57.1,60.0,3.2,19.625,21.79755555555556
2/20/20 9:50,0,0.0,57.1,60.0,3.2,19.625,20.761666666666667
2/20/20 10:00,0.13,0.0,62.2,51.0,3.1,19.625,20.819333333333333
2/20/20 10:10,0.13,0.0,62.2,51.0,3.1,19.625,21.74111111111111
2/20/20 10:20,0.13,0.0,62.2,51.0,3.1,19.625,21.252444444444446
2/20/20 10:30,0.13,0.0,62.2,51.0,3.1,19.625,21.385555555555555
2/20/20 10:40,0.13,0.0,62.2,51.0,3.1,19.625,21.016222222222225
2/20/20 10:50,0.13,0.0,62.2,51.0,3.1,19.625,20.655444444444445
2/20/20 11:00,0.13,0.0,66.3,42.0,2.9,19.625,20.779444444444444
2/20/20 11:10,0.13,0.0,66.3,42.0,2.9,19.625,21.633666666666667
2/20/20 11:20,0.13,0.0,66.3,42.0,2.9,19.625,21.078333333333333
2/20/20 11:30,0.13,0.0,66.3,42.0,2.9,19.625,21.24277777777777
2/20/20 11:40,0.13,0.0,66.3,42.0,2.9,19.625,19.69455555555556
2/20/20 11:50,0.13,0.0,66.3,42.0,2.9,19.625,20.682
2/20/20 12:00,0.13,0.0,69.6,34.0,3.0,19.75,20.74855555555556
2/20/20 12:10,0.13,0.0,69.6,34.0,3.0,19.75,20.923666666666666
2/20/20 12:20,0.13,0.0,69.6,34.0,3.0,19.75,20.89455555555556
2/20/20 12:30,0.13,0.0,69.6,34.0,3.0,19.75,20.730888888888888
2/20/20 12:40,0.13,0.0,69.6,34.0,3.0,19.75,19.817444444444444
2/20/20 12:50,0.13,0.0,69.6,34.0,3.0,19.75,20.380777777777777
2/20/20 13:00,0.13,0.0,71.9,28.0,3.3,19.875,21.072222222222223
2/20/20 13:10,0.13,0.0,71.9,28.0,3.3,19.875,20.70888888888889
2/20/20 13:20,0.13,0.0,71.9,28.0,3.3,19.875,19.830222222222226
2/20/20 13:30,0.13,0.0,71.9,28.0,3.3,19.875,20.847
2/20/20 13:40,0.13,0.0,71.9,28.0,3.3,19.875,20.65588888888889
2/20/20 13:50,0.13,0.0,71.9,28.0,3.3,19.875,19.76377777777778
2/20/20 14:00,0.13,0.0,73.3,25.0,3.9,17.25,20.17077777777778
2/20/20 14:10,0.13,0.0,73.3,25.0,3.9,17.25,20.486666666666668
2/20/20 14:20,0.13,0.0,73.3,25.0,3.9,17.25,19.560333333333336
2/20/20 14:30,0.13,0.0,73.3,25.0,3.9,17.25,19.43466666666667
2/20/20 14:40,0.13,0.0,73.3,25.0,3.9,17.25,19.344
2/20/20 14:50,0.13,0.0,73.3,25.0,3.9,17.25,19.503555555555558
2/20/20 15:00,0.13,0.0,73.3,23.0,4.7,17.125,18.896555555555555
2/20/20 15:10,0.13,0.0,73.3,23.0,4.7,17.125,19.163222222222224
2/20/20 15:20,0.13,0.0,73.3,23.0,4.7,17.125,19.230666666666668
2/20/20 15:30,0.13,0.0,73.3,23.0,4.7,17.125,18.727222222222224
2/20/20 15:40,0.13,0.0,73.3,23.0,4.7,17.125,19.53711111111111
2/20/20 15:50,0.13,0.0,73.3,23.0,4.7,17.125,18.604444444444443
2/20/20 16:00,0,0.0,72.2,24.0,5.0,17.0,19.64911111111111
2/20/20 16:10,0,0.0,72.2,24.0,5.0,17.0,18.334777777777777
2/20/20 16:20,0,0.0,72.2,24.0,5.0,17.0,19.63277777777778
2/20/20 16:30,0,0.0,72.2,24.0,5.0,17.0,18.98255555555556
2/20/20 16:40,0,0.0,72.2,24.0,5.0,17.0,17.656333333333333
2/20/20 16:50,0,0.0,72.2,24.0,5.0,17.0,18.698
2/20/20 17:00,0,0.0,67.7,30.0,2.8,16.5,18.177444444444443
2/20/20 17:10,0,0.0,67.7,30.0,2.8,16.5,18.084777777777777
2/20/20 17:20,0,0.0,67.7,30.0,2.8,16.5,17.420333333333332
2/20/20 17:30,0,0.0,67.7,30.0,2.8,16.5,17.476111111111113
2/20/20 17:40,0,0.0,67.7,30.0,2.8,16.5,18.327111111111112
2/20/20 17:50,0,0.0,67.7,30.0,2.8,16.5,17.26711111111111
2/20/20 18:00,0,0.0,61.3,40.0,2.3,16.0,17.423499999999997
2/20/20 18:10,0,0.0,61.3,40.0,2.3,16.0,17.085444444444445
2/20/20 18:20,0,0.0,61.3,40.0,2.3,16.0,17.933311111111113
2/20/20 18:30,0,0.0,61.3,40.0,2.3,16.0,16.85511111111111
2/20/20 18:40,0,0.0,61.3,40.0,2.3,16.0,17.93211111111111
2/20/20 18:50,0,0.0,61.3,40.0,2.3,16.0,15.68738888888889
2/20/20 19:00,0,0.0,57.8,46.0,3.1,15.25,16.18338888888889
2/20/20 19:10,0,0.0,57.8,46.0,3.1,15.25,16.3725
2/20/20 19:20,0,0.0,57.8,46.0,3.1,15.25,16.779166666666665
2/20/20 19:30,0,0.0,57.8,46.0,3.1,15.25,16.83261111111111
2/20/20 19:40,0,0.0,57.8,46.0,3.1,15.25,16.96511111111111
2/20/20 19:50,0,0.0,57.8,46.0,3.1,15.25,16.781499999999998
2/20/20 20:00,0,0.0,56.2,48.0,3.1,14.5,16.51111111111111
2/20/20 20:10,0,0.0,56.2,48.0,3.1,14.5,16.840333333333334
2/20/20 20:20,0,0.0,56.2,48.0,3.1,14.5,16.828
2/20/20 20:30,0,0.0,56.2,48.0,3.1,14.5,17.2375
2/20/20 20:40,0,0.0,56.2,48.0,3.1,14.5,17.43766666666667
2/20/20 20:50,0,0.0,56.2,48.0,3.1,14.5,17.333944444444445
2/20/20 21:00,0,0.0,52.7,57.0,3.3,14.0,17.065944444444444
2/20/20 21:10,0,0.0,52.7,57.0,3.3,14.0,16.916722222222223
2/20/20 21:20,0,0.0,52.7,57.0,3.3,14.0,17.836222222222222
2/20/20 21:30,0,0.0,52.7,57.0,3.3,14.0,17.439111111111107
2/20/20 21:40,0,0.0,52.7,57.0,3.3,14.0,17.52561111111111
2/20/20 21:50,0,0.0,52.7,57.0,3.3,14.0,17.340388888888892
2/20/20 22:00,0,0.0,51.4,60.0,3.3,13.25,18.24805555555556
2/20/20 22:10,0,0.0,51.4,60.0,3.3,13.25,18.04533333333333
2/20/20 22:20,0,0.0,51.4,60.0,3.3,13.25,17.55361111111111
2/20/20 22:30,0,0.0,51.4,60.0,3.3,13.25,18.066944444444445
2/20/20 22:40,0,0.0,51.4,60.0,3.3,13.25,17.914833333333334
2/20/20 22:50,0,0.0,51.4,60.0,3.3,13.25,17.262666666666664
2/20/20 23:00,0,0.0,49.5,65.0,2.6,12.875,18.063
2/20/20 23:10,0,0.0,49.5,65.0,2.6,12.875,18.04855555555556
2/20/20 23:20,0,0.0,49.5,65.0,2.6,12.875,18.79455555555556
2/20/20 23:30,0,0.0,49.5,65.0,2.6,12.875,18.758777777777777
2/20/20 23:40,0,0.0,49.5,65.0,2.6,12.875,17.973111111111113
2/20/20 23:50,0,0.0,49.5,65.0,2.6,12.875,17.806055555555556
2/21/20 0:00,0,0.0,47.4,71.0,2.9,13.0,17.988111111111113
2/21/20 0:10,0,0.0,47.4,71.0,2.9,13.0,17.707166666666666
2/21/20 0:20,0,0.0,47.4,71.0,2.9,13.0,17.99094444444444
2/21/20 0:30,0,0.0,47.4,71.0,2.9,13.0,17.766466666666666
2/21/20 0:40,0,0.0,47.4,71.0,2.9,13.0,17.932055555555554
2/21/20 0:50,0,0.0,47.4,71.0,2.9,13.0,19.02705555555556
2/21/20 1:00,0,0.0,45.9,76.0,2.6,13.75,18.15261111111111
2/21/20 1:10,0,0.0,45.9,76.0,2.6,13.75,19.076222222222224
2/21/20 1:20,0,0.0,45.9,76.0,2.6,13.75,19.14705555555556
2/21/20 1:30,0,0.0,45.9,76.0,2.6,13.75,18.601777777777777
2/21/20 1:40,0,0.0,45.9,76.0,2.6,13.75,17.653444444444446
2/21/20 1:50,0,0.0,45.9,76.0,2.6,13.75,18.970111111111112
2/21/20 2:00,0,0.0,43.3,85.0,3.0,14.25,18.601666666666667
2/21/20 2:10,0,0.0,43.3,85.0,3.0,14.25,18.13361111111111
2/21/20 2:20,0,0.0,43.3,85.0,3.0,14.25,18.53105555555556
2/21/20 2:30,0,0.0,43.3,85.0,3.0,14.25,18.891611111111114
2/21/20 2:40,0,0.0,43.3,85.0,3.0,14.25,19.181722222222223
2/21/20 2:50,0,0.0,43.3,85.0,3.0,14.25,17.911888888888893
2/21/20 3:00,0,0.0,40.6,89.0,3.3,14.25,18.059722222222224
2/21/20 3:10,0,0.0,40.6,89.0,3.3,14.25,17.822277777777778
2/21/20 3:20,0,0.0,40.6,89.0,3.3,14.25,18.425166666666662
2/21/20 3:30,0,0.0,40.6,89.0,3.3,14.25,19.059
2/21/20 3:40,0,0.0,40.6,89.0,3.3,14.25,18.24861111111111
2/21/20 3:50,0,0.0,40.6,89.0,3.3,14.25,19.479944444444445
2/21/20 4:00,0,0.0,41.3,91.0,2.7,14.375,18.739833333333333
2/21/20 4:10,0,0.0,41.3,91.0,2.7,14.375,19.380777777777777
2/21/20 4:20,0,0.0,41.3,91.0,2.7,14.375,18.163055555555555
2/21/20 4:30,0,0.0,41.3,91.0,2.7,14.375,18.41038888888889
2/21/20 4:40,0,0.0,41.3,91.0,2.7,14.375,18.74377777777778
2/21/20 4:50,0,0.0,41.3,91.0,2.7,14.375,19.003833333333333
2/21/20 5:00,0,0.0,42.2,90.0,4.5,14.75,18.481066666666667
2/21/20 5:10,0,0.0,42.2,90.0,4.5,14.75,18.508466666666667
2/21/20 5:20,0,0.0,42.2,90.0,4.5,14.75,19.02411111111111
2/21/20 5:30,0,0.0,42.2,90.0,4.5,14.75,19.170555555555552
2/21/20 5:40,0,0.0,42.2,90.0,4.5,14.75,19.750555555555557
2/21/20 5:50,0,0.0,42.2,90.0,4.5,14.75,18.614
2/21/20 6:00,0,0.0,44.2,82.0,4.1,15.0,19.297333333333334
2/21/20 6:10,0,0.0,44.2,82.0,4.1,15.0,19.664666666666665
2/21/20 6:20,0,0.0,44.2,82.0,4.1,15.0,19.29588888888889
2/21/20 6:30,0,0.0,44.2,82.0,4.1,15.0,19.38088888888889
2/21/20 6:40,0,0.0,44.2,82.0,4.1,15.0,18.74
2/21/20 6:50,0,0.0,44.2,82.0,4.1,15.0,18.75733333333333
2/21/20 7:00,0,0.0,46.7,77.0,4.5,15.125,20.003
2/21/20 7:10,0,0.0,46.7,77.0,4.5,15.125,19.47822222222222
2/21/20 7:20,0,0.0,46.7,77.0,4.5,15.125,19.465444444444447
2/21/20 7:30,0,0.0,46.7,77.0,4.5,15.125,19.296666666666663
2/21/20 7:40,0,0.0,46.7,77.0,4.5,15.125,18.96733333333333
2/21/20 7:50,0,0.0,46.7,77.0,4.5,15.125,19.73966666666667
2/21/20 8:00,0,0.0,49.4,74.0,3.3,15.375,20.11511111111111
2/21/20 8:10,0,0.0,49.4,74.0,3.3,15.375,19.08533333333333
2/21/20 8:20,0,0.0,49.4,74.0,3.3,15.375,19.985444444444443
2/21/20 8:30,0,0.0,49.4,74.0,3.3,15.375,19.194
2/21/20 8:40,0,0.0,49.4,74.0,3.3,15.375,19.732555555555557
2/21/20 8:50,0,0.0,49.4,74.0,3.3,15.375,18.703333333333337
2/21/20 9:00,0,0.0,52.3,67.0,5.1,15.625,18.79277777777778
2/21/20 9:10,0,0.0,52.3,67.0,5.1,15.625,18.897666666666662
2/21/20 9:20,0,0.0,52.3,67.0,5.1,15.625,19.158
2/21/20 9:30,0,0.0,52.3,67.0,5.1,15.625,19.66433333333333
2/21/20 9:40,0,0.0,52.3,67.0,5.1,15.625,19.15066666666667
2/21/20 9:50,0,0.0,52.3,67.0,5.1,15.625,19.56577777777778
2/21/20 10:00,0,0.0,58.7,53.0,3.8,15.75,19.761333333333333
2/21/20 10:10,0,0.0,58.7,53.0,3.8,15.75,19.139333333333333
2/21/20 10:20,0,0.0,58.7,53.0,3.8,15.75,20.310888888888886
2/21/20 10:30,0,0.0,58.7,53.0,3.8,15.75,19.860444444444443
2/21/20 10:40,0,0.0,58.7,53.0,3.8,15.75,19.94944444444444
2/21/20 10:50,0,0.0,58.7,53.0,3.8,15.75,19.59433333333333
2/21/20 11:00,0,0.0,61.9,49.0,4.6,15.875,20.103444444444445
2/21/20 11:10,0,0.0,61.9,49.0,4.6,15.875,19.679777777777776
2/21/20 11:20,0,0.0,61.9,49.0,4.6,15.875,19.926111111111112
2/21/20 11:30,0,0.0,61.9,49.0,4.6,15.875,19.139333333333337
2/21/20 11:40,0,0.0,61.9,49.0,4.6,15.875,19.13933333333333
2/21/20 11:50,0,0.0,61.9,49.0,4.6,15.875,19.56833333333333
2/21/20 12:00,0,0.0,64.3,47.0,4.0,16.0,18.82588888888889
2/21/20 12:10,0,0.0,64.3,47.0,4.0,16.0,19.610333333333333
2/21/20 12:20,0,0.0,64.3,47.0,4.0,16.0,18.113555555555557
2/21/20 12:30,0,0.0,64.3,47.0,4.0,16.0,19.652
2/21/20 12:40,0,0.0,64.3,47.0,4.0,16.0,20.00111111111111
2/21/20 12:50,0,0.0,64.3,47.0,4.0,16.0,18.53322222222222
2/21/20 13:00,0,0.0,67.7,40.0,3.5,16.25,18.805111111111117
2/21/20 13:10,0,0.0,67.7,40.0,3.5,16.25,19.134222222222224
2/21/20 13:20,0,0.0,67.7,40.0,3.5,16.25,19.124666666666663
2/21/20 13:30,0,0.0,67.7,40.0,3.5,16.25,19.155444444444445
2/21/20 13:40,0,0.0,67.7,40.0,3.5,16.25,18.811222222222224
2/21/20 13:50,0,0.0,67.7,40.0,3.5,16.25,18.55988888888889
2/21/20 14:00,0,0.0,69.7,35.0,3.6,16.375,19.64811111111111
2/21/20 14:10,0,0.0,69.7,35.0,3.6,16.375,18.51388888888889
2/21/20 14:20,0,0.0,69.7,35.0,3.6,16.375,19.776777777777777
2/21/20 14:30,0,0.0,69.7,35.0,3.6,16.375,19.72588888888889
2/21/20 14:40,0,0.0,69.7,35.0,3.6,16.375,19.16311111111111
2/21/20 14:50,0,0.0,69.7,35.0,3.6,16.375,19.820222222222224
2/21/20 15:00,0,0.0,69.7,33.0,4.8,16.375,18.82433333333333
2/21/20 15:10,0,0.0,69.7,33.0,4.8,16.375,19.467111111111112
2/21/20 15:20,0,0.0,69.7,33.0,4.8,16.375,18.746
2/21/20 15:30,0,0.0,69.7,33.0,4.8,16.375,18.70888888888889
2/21/20 15:40,0,0.0,69.7,33.0,4.8,16.375,19.993222222222222
2/21/20 15:50,0,0.0,69.7,33.0,4.8,16.375,19.98311111111111
2/21/20 16:00,0,0.0,68.8,34.0,5.4,16.375,19.501
2/21/20 16:10,0,0.0,68.8,34.0,5.4,16.375,18.78622222222222
2/21/20 16:20,0,0.0,68.8,34.0,5.4,16.375,19.860333333333333
2/21/20 16:30,0,0.0,68.8,34.0,5.4,16.375,18.741444444444443
2/21/20 16:40,0,0.0,68.8,34.0,5.4,16.375,19.658444444444445
2/21/20 16:50,0,0.0,68.8,34.0,5.4,16.375,19.788444444444444
2/21/20 17:00,0,0.0,65.9,38.0,2.3,16.25,19.875555555555557
2/21/20 17:10,0,0.0,65.9,38.0,2.3,16.25,18.363
2/21/20 17:20,0,0.0,65.9,38.0,2.3,16.25,18.72488888888889
2/21/20 17:30,0,0.0,65.9,38.0,2.3,16.25,18.496777777777776
2/21/20 17:40,0,0.0,65.9,38.0,2.3,16.25,19.40866666666667
2/21/20 17:50,0,0.0,65.9,38.0,2.3,16.25,19.49533333333333
2/21/20 18:00,0,0.0,63.1,46.0,5.1,16.5,20.071
2/21/20 18:10,0,0.0,63.1,46.0,5.1,16.5,19.08644444444445
2/21/20 18:20,0,0.0,63.1,46.0,5.1,16.5,18.91133333333333
2/21/20 18:30,0,0.0,63.1,46.0,5.1,16.5,18.952666666666666
2/21/20 18:40,0,0.0,63.1,46.0,5.1,16.5,19.59611111111111
2/21/20 18:50,0,0.0,63.1,46.0,5.1,16.5,19.778111111111112
2/21/20 19:00,0,0.0,60.2,52.0,3.9,16.75,19.838555555555555
2/21/20 19:10,0,0.0,60.2,52.0,3.9,16.75,18.7
2/21/20 19:20,0,0.0,60.2,52.0,3.9,16.75,19.00466666666667
2/21/20 19:30,0,0.0,60.2,52.0,3.9,16.75,19.59555555555556
2/21/20 19:40,0,0.0,60.2,52.0,3.9,16.75,19.319777777777777
2/21/20 19:50,0,0.0,60.2,52.0,3.9,16.75,19.93388888888889
2/21/20 20:00,0,0.0,58.0,60.0,3.9,16.75,18.386
2/21/20 20:10,0,0.0,58.0,60.0,3.9,16.75,19.472
2/21/20 20:20,0,0.0,58.0,60.0,3.9,16.75,19.098000000000003
2/21/20 20:30,0,0.0,58.0,60.0,3.9,16.75,19.468888888888888
2/21/20 20:40,0,0.0,58.0,60.0,3.9,16.75,18.36822222222222
2/21/20 20:50,0,0.0,58.0,60.0,3.9,16.75,19.567
2/21/20 21:00,0,0.0,57.9,60.0,3.9,16.75,19.247444444444444
2/21/20 21:10,0,0.0,57.9,60.0,3.9,16.75,18.72566666666667
2/21/20 21:20,0,0.0,57.9,60.0,3.9,16.75,19.37444444444445
2/21/20 21:30,0,0.0,57.9,60.0,3.9,16.75,19.62644444444444
2/21/20 21:40,0,0.0,57.9,60.0,3.9,16.75,19.264
2/21/20 21:50,0,0.0,57.9,60.0,3.9,16.75,19.696
2/21/20 22:00,0,0.0,56.0,66.0,2.9,16.75,19.256
2/21/20 22:10,0,0.0,56.0,66.0,2.9,16.75,19.360333333333333
2/21/20 22:20,0,0.0,56.0,66.0,2.9,16.75,19.847
2/21/20 22:30,0,0.0,56.0,66.0,2.9,16.75,19.184
2/21/20 22:40,0,0.0,56.0,66.0,2.9,16.75,19.58511111111111
2/21/20 22:50,0,0.0,56.0,66.0,2.9,16.75,19.90044444444445
2/21/20 23:00,0,0.0,55.4,68.0,3.5,16.75,19.646444444444445
2/21/20 23:10,0,0.0,55.4,68.0,3.5,16.75,18.51122222222222
2/21/20 23:20,0,0.0,55.4,68.0,3.5,16.75,19.43177777777778
2/21/20 23:30,0,0.0,55.4,68.0,3.5,16.75,20.24911111111111
2/21/20 23:40,0,0.0,55.4,68.0,3.5,16.75,20.16288888888889
