,date,sat,precip,temp,hum,wind,soil,OT,temp_f,hum_f,wind_f,precip_f
75,2022-01-19 23:10:00,0,0.0,41.9,100.0,1.0,28.5,20.543888888888887,44.96,94.0,1.8,0.0
76,2022-01-19 23:20:00,0,0.0,41.9,100.0,1.0,28.5,20.552777777777777,44.96,94.0,1.8,0.0
77,2022-01-19 23:30:00,0,0.0,41.9,100.0,1.0,28.5,20.560555555555556,44.96,94.0,1.8,0.0
78,2022-01-19 23:40:00,0,0.0,41.9,100.0,1.0,28.5,20.566111111111113,44.96,94.0,1.8,0.0
79,2022-01-19 23:50:00,0,0.0,41.9,100.0,1.0,28.5,20.570555555555554,44.96,94.0,1.8,0.0
80,2022-01-20 00:00:00,0,0.0,40.8,100.0,1.0,28.75,20.571666666666665,44.6,95.0,2.2,0.0
81,2022-01-20 00:10:00,0,0.0,40.8,100.0,1.0,28.75,20.578888888888887,44.6,95.0,2.2,0.0
82,2022-01-20 00:20:00,0,0.0,40.8,100.0,1.0,28.75,20.581666666666667,44.6,95.0,2.2,0.0
83,2022-01-20 00:30:00,0,0.0,40.8,100.0,1.0,28.75,20.588333333333335,44.6,95.0,2.2,0.0
84,2022-01-20 00:40:00,0,0.0,40.8,100.0,1.0,28.75,20.58888888888889,44.6,95.0,2.2,0.0
85,2022-01-20 00:50:00,0,0.0,40.8,100.0,1.0,28.75,20.596666666666668,44.6,95.0,2.2,0.0
86,2022-01-20 01:00:00,0,0.0,40.9,100.0,1.4,28.75,20.602222222222224,43.519999999999996,96.0,3.6,0.0
87,2022-01-20 01:10:00,0,0.0,40.9,100.0,1.4,28.75,20.613333333333333,43.519999999999996,96.0,3.6,0.0
88,2022-01-20 01:20:00,0,0.0,40.9,100.0,1.4,28.75,20.619444444444444,43.519999999999996,96.0,3.6,0.0
89,2022-01-20 01:30:00,0,0.0,40.9,100.0,1.4,28.75,20.629444444444445,43.519999999999996,96.0,3.6,0.0
90,2022-01-20 01:40:00,0,0.0,40.9,100.0,1.4,28.75,20.635555555555555,43.519999999999996,96.0,3.6,0.0
91,2022-01-20 01:50:00,0,0.0,40.9,100.0,1.4,28.75,20.64,43.519999999999996,96.0,3.6,0.0
92,2022-01-20 02:00:00,0,0.0,39.7,100.0,1.2,28.75,20.648333333333337,42.08,97.0,3.3,0.0
93,2022-01-20 02:10:00,0,0.0,39.7,100.0,1.2,28.75,20.654444444444447,42.08,97.0,3.3,0.0
94,2022-01-20 02:20:00,0,0.0,39.7,100.0,1.2,28.75,20.65888888888889,42.08,97.0,3.3,0.0
95,2022-01-20 02:30:00,0,0.0,39.7,100.0,1.2,28.75,20.65833333333333,42.08,97.0,3.3,0.0
96,2022-01-20 02:40:00,0,0.0,39.7,100.0,1.2,28.75,20.65444444444444,42.08,97.0,3.3,0.0
97,2022-01-20 02:50:00,0,0.0,39.7,100.0,1.2,28.75,20.65111111111111,42.08,97.0,3.3,0.0
98,2022-01-20 03:00:00,0,0.0,38.4,100.0,1.2,29.0,20.643888888888892,43.34,92.0,3.1,0.0
99,2022-01-20 03:10:00,0,0.0,38.4,100.0,1.2,29.0,20.640555555555554,43.34,92.0,3.1,0.0
100,2022-01-20 03:20:00,0,0.0,38.4,100.0,1.2,29.0,20.63777777777778,43.34,92.0,3.1,0.0
101,2022-01-20 03:30:00,0,0.0,38.4,100.0,1.2,29.0,20.63,43.34,92.0,3.1,0.0
102,2022-01-20 03:40:00,0,0.0,38.4,100.0,1.2,29.0,20.62722222222222,43.34,92.0,3.1,0.0
103,2022-01-20 03:50:00,0,0.0,38.4,100.0,1.2,29.0,20.62888888888889,43.34,92.0,3.1,0.0
104,2022-01-20 04:00:00,0,0.0,38.6,100.0,1.0,29.0,20.636666666666667,42.08,91.0,1.3,0.0
105,2022-01-20 04:10:00,0,0.0,38.6,100.0,1.0,29.0,20.634444444444444,42.08,91.0,1.3,0.0
106,2022-01-20 04:20:00,0,0.0,38.6,100.0,1.0,29.0,20.640555555555554,42.08,91.0,1.3,0.0
107,2022-01-20 04:30:00,0,0.0,38.6,100.0,1.0,29.0,20.646666666666665,42.08,91.0,1.3,0.0
108,2022-01-20 04:40:00,0,0.0,38.6,100.0,1.0,29.0,20.64944444444444,42.08,91.0,1.3,0.0
109,2022-01-20 04:50:00,0,0.0,38.6,100.0,1.0,29.0,20.65722222222222,42.08,91.0,1.3,0.0
110,2022-01-20 05:00:00,0,0.0,37.7,100.0,1.0,29.0,20.671111111111113,42.620000000000005,89.0,1.5,0.0
111,2022-01-20 05:10:00,0,0.0,37.7,100.0,1.0,29.0,20.672777777777778,42.620000000000005,89.0,1.5,0.0
112,2022-01-20 05:20:00,0,0.0,37.7,100.0,1.0,29.0,20.66388888888889,42.620000000000005,89.0,1.5,0.0
113,2022-01-20 05:30:00,0,0.0,37.7,100.0,1.0,29.0,20.666666666666668,42.620000000000005,89.0,1.5,0.0
114,2022-01-20 05:40:00,0,0.0,37.7,100.0,1.0,29.0,20.667777777777776,42.620000000000005,89.0,1.5,0.0
115,2022-01-20 05:50:00,0,0.0,37.7,100.0,1.0,29.0,20.676666666666666,42.620000000000005,89.0,1.5,0.0
116,2022-01-20 06:00:00,0,0.0,37.2,100.0,1.1,29.0,20.682777777777776,42.260000000000005,90.0,2.7,0.0
117,2022-01-20 06:10:00,0,0.0,37.2,100.0,1.1,29.0,20.688888888888886,42.260000000000005,90.0,2.7,0.0
118,2022-01-20 06:20:00,0,0.0,37.2,100.0,1.1,29.0,20.688888888888886,42.260000000000005,90.0,2.7,0.0
119,2022-01-20 06:30:00,0,0.0,37.2,100.0,1.1,29.0,20.7,42.260000000000005,90.0,2.7,0.0
120,2022-01-20 06:40:00,0,0.0,37.2,100.0,1.1,29.0,20.709444444444443,42.260000000000005,90.0,2.7,0.0
121,2022-01-20 06:50:00,0,0.0,37.2,100.0,1.1,29.0,20.718333333333334,42.260000000000005,90.0,2.7,0.0
122,2022-01-20 07:00:00,0,0.0,36.9,100.0,1.0,29.125,20.728333333333335,37.58,98.0,5.9,0.0
123,2022-01-20 07:10:00,0,0.0,36.9,100.0,1.0,29.125,20.73777777777778,37.58,98.0,5.9,0.0
124,2022-01-20 07:20:00,0,0.0,36.9,100.0,1.0,29.125,20.74777777777778,37.58,98.0,5.9,0.0
125,2022-01-20 07:30:00,0,0.0,36.9,100.0,1.0,29.125,20.758333333333336,37.58,98.0,5.9,0.0
126,2022-01-20 07:40:00,0,0.0,36.9,100.0,1.0,29.125,20.76666666666667,37.58,98.0,5.9,0.0
127,2022-01-20 07:50:00,0,0.0,36.9,100.0,1.0,29.125,20.775000000000002,37.58,98.0,5.9,0.0
128,2022-01-20 08:00:00,0,0.0,42.5,100.0,1.1,29.0,20.77111111111111,41.36,97.0,2.3,0.0
129,2022-01-20 08:10:00,0,0.0,42.5,100.0,1.1,29.0,20.77,41.36,97.0,2.3,0.0
130,2022-01-20 08:20:00,0,0.0,42.5,100.0,1.1,29.0,20.771111111111107,41.36,97.0,2.3,0.0
131,2022-01-20 08:30:00,0,0.0,42.5,100.0,1.1,29.0,20.785555555555558,41.36,97.0,2.3,0.0
132,2022-01-20 08:40:00,0,0.0,42.5,100.0,1.1,29.0,20.791666666666668,41.36,97.0,2.3,0.0
133,2022-01-20 08:50:00,0,0.0,42.5,100.0,1.1,29.0,20.793888888888887,41.36,97.0,2.3,0.0
134,2022-01-20 09:00:00,0,0.0,49.4,100.0,3.6,28.875,20.796666666666667,45.32,90.0,2.7,0.0
135,2022-01-20 09:10:00,0,0.0,49.4,100.0,3.6,28.875,20.805000000000003,45.32,90.0,2.7,0.0
136,2022-01-20 09:20:00,0,0.0,49.4,100.0,3.6,28.875,20.819444444444443,45.32,90.0,2.7,0.0
137,2022-01-20 09:30:00,0,0.0,49.4,100.0,3.6,28.875,20.84222222222222,45.32,90.0,2.7,0.0
138,2022-01-20 09:40:00,0,0.0,49.4,100.0,3.6,28.875,20.849999999999998,45.32,90.0,2.7,0.0
139,2022-01-20 09:50:00,0,0.0,49.4,100.0,3.6,28.875,20.855555555555554,45.32,90.0,2.7,0.0
140,2022-01-20 10:00:00,0,0.0,54.2,98.0,2.6,28.375,20.84611111111111,49.28,84.0,5.0,0.0
141,2022-01-20 10:10:00,0,0.0,54.2,98.0,2.6,28.375,20.83722222222222,49.28,84.0,5.0,0.0
142,2022-01-20 10:20:00,0,0.0,54.2,98.0,2.6,28.375,20.813888888888886,49.28,84.0,5.0,0.0
143,2022-01-20 10:30:00,0,0.0,54.2,98.0,2.6,28.375,20.797777777777778,49.28,84.0,5.0,0.0
144,2022-01-20 10:40:00,0,0.0,54.2,98.0,2.6,28.375,20.783888888888885,49.28,84.0,5.0,0.0
145,2022-01-20 10:50:00,0,0.0,54.2,98.0,2.6,28.375,20.768888888888885,49.28,84.0,5.0,0.0
146,2022-01-20 11:00:00,0,0.0,57.9,86.0,3.0,25.875,20.75111111111111,54.14,76.0,2.3,0.0
147,2022-01-20 11:10:00,0,0.0,57.9,86.0,3.0,25.875,20.72888888888889,54.14,76.0,2.3,0.0
148,2022-01-20 11:20:00,0,0.0,57.9,86.0,3.0,25.875,20.69388888888889,54.14,76.0,2.3,0.0
149,2022-01-20 11:30:00,0,0.0,57.9,86.0,3.0,25.875,20.650555555555556,54.14,76.0,2.3,0.0
150,2022-01-20 11:40:00,0,0.0,57.9,86.0,3.0,25.875,20.615,54.14,76.0,2.3,0.0
151,2022-01-20 11:50:00,0,0.0,57.9,86.0,3.0,25.875,20.578333333333333,54.14,76.0,2.3,0.0
152,2022-01-20 12:00:00,0,0.0,60.9,73.0,2.5,22.375,20.540000000000003,57.92,69.0,0.8,0.0
153,2022-01-20 12:10:00,0,0.0,60.9,73.0,2.5,22.375,20.492777777777775,57.92,69.0,0.8,0.0
154,2022-01-20 12:20:00,0,0.0,60.9,73.0,2.5,22.375,20.44888888888889,57.92,69.0,0.8,0.0
155,2022-01-20 12:30:00,0,0.0,60.9,73.0,2.5,22.375,20.409444444444443,57.92,69.0,0.8,0.0
156,2022-01-20 12:40:00,0,0.0,60.9,73.0,2.5,22.375,20.37388888888889,57.92,69.0,0.8,0.0
157,2022-01-20 12:50:00,0,0.0,60.9,73.0,2.5,22.375,20.326666666666664,57.92,69.0,0.8,0.0
158,2022-01-20 13:00:00,0,0.0,62.2,68.0,3.5,20.625,20.29111111111111,60.440000000000005,64.0,0.8,0.0
159,2022-01-20 13:10:00,0,0.0,62.2,68.0,3.5,20.625,20.24833333333333,60.440000000000005,64.0,0.8,0.0
160,2022-01-20 13:20:00,0,0.0,62.2,68.0,3.5,20.625,20.206666666666663,60.440000000000005,64.0,0.8,0.0
161,2022-01-20 13:30:00,0,0.0,62.2,68.0,3.5,20.625,20.148888888888887,60.440000000000005,64.0,0.8,0.0
162,2022-01-20 13:40:00,0,0.0,62.2,68.0,3.5,20.625,20.080555555555552,60.440000000000005,64.0,0.8,0.0
163,2022-01-20 13:50:00,0,0.0,62.2,68.0,3.5,20.625,20.012777777777778,60.440000000000005,64.0,0.8,0.0
164,2022-01-20 14:00:00,0,0.0,63.4,65.0,3.5,19.375,19.960555555555555,62.42,61.0,1.1,0.0
165,2022-01-20 14:10:00,0,0.0,63.4,65.0,3.5,19.375,19.923888888888886,62.42,61.0,1.1,0.0
166,2022-01-20 14:20:00,0,0.0,63.4,65.0,3.5,19.375,19.88222222222222,62.42,61.0,1.1,0.0
167,2022-01-20 14:30:00,0,0.0,63.4,65.0,3.5,19.375,19.84555555555556,62.42,61.0,1.1,0.0
168,2022-01-20 14:40:00,0,0.0,63.4,65.0,3.5,19.375,19.813333333333333,62.42,61.0,1.1,0.0
169,2022-01-20 14:50:00,0,0.0,63.4,65.0,3.5,19.375,19.78222222222222,62.42,61.0,1.1,0.0
170,2022-01-20 15:00:00,0,0.0,63.8,63.0,3.9,18.625,19.75,63.14,61.0,4.1,0.0
171,2022-01-20 15:10:00,0,0.0,63.8,63.0,3.9,18.625,19.702777777777776,63.14,61.0,4.1,0.0
172,2022-01-20 15:20:00,0,0.0,63.8,63.0,3.9,18.625,19.665,63.14,61.0,4.1,0.0
173,2022-01-20 15:30:00,0,0.0,63.8,63.0,3.9,18.625,19.635,63.14,61.0,4.1,0.0
174,2022-01-20 15:40:00,0,0.0,63.8,63.0,3.9,18.625,19.606666666666666,63.14,61.0,4.1,0.0
175,2022-01-20 15:50:00,0,0.0,63.8,63.0,3.9,18.625,19.578333333333333,63.14,61.0,4.1,0.0
176,2022-01-20 16:00:00,0,0.0,62.2,66.0,3.1,18.0,19.548888888888886,61.7,63.0,2.9,0.0
177,2022-01-20 16:10:00,0,0.0,62.2,66.0,3.1,18.0,19.516666666666666,61.7,63.0,2.9,0.0
178,2022-01-20 16:20:00,0,0.0,62.2,66.0,3.1,18.0,19.476666666666663,61.7,63.0,2.9,0.0
179,2022-01-20 16:30:00,0,0.0,62.2,66.0,3.1,18.0,19.448888888888888,61.7,63.0,2.9,0.0
180,2022-01-20 16:40:00,0,0.0,62.2,66.0,3.1,18.0,19.412222222222223,61.7,63.0,2.9,0.0
181,2022-01-20 16:50:00,0,0.0,62.2,66.0,3.1,18.0,19.379444444444445,61.7,63.0,2.9,0.0
182,2022-01-20 17:00:00,0,0.0,56.3,86.0,1.4,17.5,19.340555555555554,59.9,65.0,3.1,0.0
183,2022-01-20 17:10:00,0,0.0,56.3,86.0,1.4,17.5,19.30944444444444,59.9,65.0,3.1,0.0
184,2022-01-20 17:20:00,0,0.0,56.3,86.0,1.4,17.5,19.277777777777782,59.9,65.0,3.1,0.0
185,2022-01-20 17:30:00,0,0.0,56.3,86.0,1.4,17.5,19.246666666666666,59.9,65.0,3.1,0.0
186,2022-01-20 17:40:00,0,0.0,56.3,86.0,1.4,17.5,19.220555555555556,59.9,65.0,3.1,0.0
187,2022-01-20 17:50:00,0,0.0,56.3,86.0,1.4,17.5,19.18277777777778,59.9,65.0,3.1,0.0
188,2022-01-20 18:00:00,0,0.0,51.0,100.0,1.4,17.5,19.111666666666665,53.78,80.0,4.5,0.0
189,2022-01-20 18:10:00,0,0.0,51.0,100.0,1.4,17.5,19.093333333333334,53.78,80.0,4.5,0.0
190,2022-01-20 18:20:00,0,0.0,51.0,100.0,1.4,17.5,19.05,53.78,80.0,4.5,0.0
191,2022-01-20 18:30:00,0,0.0,51.0,100.0,1.4,17.5,18.96388888888889,53.78,80.0,4.5,0.0
192,2022-01-20 18:40:00,0,0.0,51.0,100.0,1.4,17.5,18.96388888888889,53.78,80.0,4.5,0.0
193,2022-01-20 18:50:00,0,0.0,51.0,100.0,1.4,17.5,18.99111111111111,53.78,80.0,4.5,0.0
194,2022-01-20 19:00:00,0,0.0,48.8,100.0,1.9,17.625,18.813888888888886,51.26,87.0,7.9,0.0
195,2022-01-20 19:10:00,0,0.0,48.8,100.0,1.9,17.625,18.698333333333334,51.26,87.0,7.9,0.0
196,2022-01-20 19:20:00,0,0.0,48.8,100.0,1.9,17.625,18.64222222222222,51.26,87.0,7.9,0.0
197,2022-01-20 19:30:00,0,0.0,48.8,100.0,1.9,17.625,18.64611111111111,51.26,87.0,7.9,0.0
198,2022-01-20 19:40:00,0,0.0,48.8,100.0,1.9,17.625,18.685555555555556,51.26,87.0,7.9,0.0
199,2022-01-20 19:50:00,0,0.0,48.8,100.0,1.9,17.625,18.72,51.26,87.0,7.9,0.0
200,2022-01-20 20:00:00,0,0.0,47.0,100.0,1.0,17.875,18.753333333333334,48.2,91.0,7.4,0.0
201,2022-01-20 20:10:00,0,0.0,47.0,100.0,1.0,17.875,18.798888888888886,48.2,91.0,7.4,0.0
202,2022-01-20 20:20:00,0,0.0,47.0,100.0,1.0,17.875,18.845555555555553,48.2,91.0,7.4,0.0
203,2022-01-20 20:30:00,0,0.0,47.0,100.0,1.0,17.875,18.880555555555556,48.2,91.0,7.4,0.0
204,2022-01-20 20:40:00,0,0.0,47.0,100.0,1.0,17.875,18.91333333333333,48.2,91.0,7.4,0.0
205,2022-01-20 20:50:00,0,0.0,47.0,100.0,1.0,17.875,18.948888888888888,48.2,91.0,7.4,0.0
206,2022-01-20 21:00:00,0,0.0,44.4,100.0,1.0,17.5,18.980555555555554,48.92,89.0,5.9,0.0
207,2022-01-20 21:10:00,0,0.0,44.4,100.0,1.0,17.5,19.023888888888887,48.92,89.0,5.9,0.0
208,2022-01-20 21:20:00,0,0.0,44.4,100.0,1.0,17.5,19.061111111111114,48.92,89.0,5.9,0.0
209,2022-01-20 21:30:00,0,0.0,44.4,100.0,1.0,17.5,19.084444444444447,48.92,89.0,5.9,0.0
210,2022-01-20 21:40:00,0,0.0,44.4,100.0,1.0,17.5,19.108888888888888,48.92,89.0,5.9,0.0
211,2022-01-20 21:50:00,0,0.0,44.4,100.0,1.0,17.5,19.15111111111111,48.92,89.0,5.9,0.0
212,2022-01-20 22:00:00,0,0.0,43.3,100.0,1.0,17.0,19.179999999999996,50.54,84.0,5.7,0.0
213,2022-01-20 22:10:00,0,0.0,43.3,100.0,1.0,17.0,19.200555555555553,50.54,84.0,5.7,0.0
214,2022-01-20 22:20:00,0,0.0,43.3,100.0,1.0,17.0,19.225555555555555,50.54,84.0,5.7,0.0
215,2022-01-20 22:30:00,0,0.0,43.3,100.0,1.0,17.0,19.235,50.54,84.0,5.7,0.0
216,2022-01-20 22:40:00,0,0.0,43.3,100.0,1.0,17.0,19.240555555555556,50.54,84.0,5.7,0.0
217,2022-01-20 22:50:00,0,0.0,43.3,100.0,1.0,17.0,19.254444444444445,50.54,84.0,5.7,0.0
218,2022-01-20 23:00:00,0,0.0,42.2,100.0,1.0,16.5,19.26,49.46,87.0,1.5,0.0
219,2022-01-20 23:10:00,0,0.0,42.2,100.0,1.0,16.5,19.268888888888892,49.46,87.0,1.5,0.0
220,2022-01-20 23:20:00,0,0.0,42.2,100.0,1.0,16.5,19.265555555555554,49.46,87.0,1.5,0.0
221,2022-01-20 23:30:00,0,0.0,42.2,100.0,1.0,16.5,19.270555555555557,49.46,87.0,1.5,0.0
222,2022-01-20 23:40:00,0,0.0,42.2,100.0,1.0,16.5,19.3,49.46,87.0,1.5,0.0
223,2022-01-20 23:50:00,0,0.0,42.2,100.0,1.0,16.5,19.331666666666667,49.46,87.0,1.5,0.0
224,2022-01-21 00:00:00,0,0.0,40.7,100.0,1.0,16.25,19.341666666666665,47.84,91.0,1.8,0.0
225,2022-01-21 00:10:00,0,0.0,40.7,100.0,1.0,16.25,19.364444444444445,47.84,91.0,1.8,0.0
226,2022-01-21 00:20:00,0,0.0,40.7,100.0,1.0,16.25,19.43111111111111,47.84,91.0,1.8,0.0
227,2022-01-21 00:30:00,0,0.0,40.7,100.0,1.0,16.25,19.462777777777777,47.84,91.0,1.8,0.0
