Unnamed: 0,date,sat,precip,temp,hum,wind,soil,OT,temp_f,hum_f,wind_f,precip_f
224,2/12/21 0:00,0,0.0,55.3,85.0,4.0,18.875,18.52277777777778,51.44,92.0,12.0,0.0
225,2/12/21 0:10,0,0.0,55.3,85.0,4.0,18.875,18.512222222222224,51.44,92.0,12.0,0.0
226,2/12/21 0:20,0,0.0,55.3,85.0,4.0,18.875,18.50388888888889,51.44,92.0,12.0,0.0
227,2/12/21 0:30,0,0.0,55.3,85.0,4.0,18.875,18.49833333333333,51.44,92.0,12.0,0.0
228,2/12/21 0:40,0,0.0,55.3,85.0,4.0,18.875,18.49388888888889,51.44,92.0,12.0,0.0
229,2/12/21 0:50,0,0.0,55.3,85.0,4.0,18.875,18.49944444444445,51.44,92.0,12.0,0.0
230,2/12/21 1:00,0,0.08,54.4,91.0,5.5,19.25,18.51444444444444,50.72,94.0,7.7,0.5
231,2/12/21 1:10,0,0.08,54.4,91.0,5.5,19.25,18.51,50.72,94.0,7.7,0.5
232,2/12/21 1:20,0,0.08,54.4,91.0,5.5,19.25,18.50111111111111,50.72,94.0,7.7,0.5
233,2/12/21 1:30,0,0.08,54.4,91.0,5.5,19.25,18.50277777777778,50.72,94.0,7.7,0.5
234,2/12/21 1:40,0,0.08,54.4,91.0,5.5,19.25,18.52777777777777,50.72,94.0,7.7,0.5
235,2/12/21 1:50,0,0.08,54.4,91.0,5.5,19.25,18.619444444444444,50.72,94.0,7.7,0.5
236,2/12/21 2:00,0,0.11,53.4,97.0,4.3,22.875,18.665555555555557,51.26,95.0,7.9,3.6
237,2/12/21 2:10,0,0.11,53.4,97.0,4.3,22.875,18.701111111111118,51.26,95.0,7.9,3.6
238,2/12/21 2:20,0,0.11,53.4,97.0,4.3,22.875,18.68722222222222,51.26,95.0,7.9,3.6
239,2/12/21 2:30,0,0.11,53.4,97.0,4.3,22.875,18.685,51.26,95.0,7.9,3.6
240,2/12/21 2:40,0,0.11,53.4,97.0,4.3,22.875,18.683333333333334,51.26,95.0,7.9,3.6
241,2/12/21 2:50,0,0.11,53.4,97.0,4.3,22.875,18.69388888888889,51.26,95.0,7.9,3.6
242,2/12/21 3:00,0,0.0,53.7,91.0,7.9,23.875,18.72611111111111,50.72,96.0,5.8,3.1
243,2/12/21 3:10,0,0.0,53.7,91.0,7.9,23.875,18.718888888888888,50.72,96.0,5.8,3.1
244,2/12/21 3:20,0,0.0,53.7,91.0,7.9,23.875,18.720555555555556,50.72,96.0,5.8,3.1
245,2/12/21 3:30,0,0.0,53.7,91.0,7.9,23.875,18.72055555555556,50.72,96.0,5.8,3.1
246,2/12/21 3:40,0,0.0,53.7,91.0,7.9,23.875,18.715,50.72,96.0,5.8,3.1
247,2/12/21 3:50,0,0.0,53.7,91.0,7.9,23.875,18.706666666666667,50.72,96.0,5.8,3.1
248,2/12/21 4:00,0,0.0,50.8,85.0,9.4,24.0,18.715555555555557,52.7,90.0,17.1,0.2
249,2/12/21 4:10,0,0.0,50.8,85.0,9.4,24.0,18.72277777777778,52.7,90.0,17.1,0.2
250,2/12/21 4:20,0,0.0,50.8,85.0,9.4,24.0,18.730555555555554,52.7,90.0,17.1,0.2
251,2/12/21 4:30,0,0.0,50.8,85.0,9.4,24.0,18.759444444444444,52.7,90.0,17.1,0.2
252,2/12/21 4:40,0,0.0,50.8,85.0,9.4,24.0,18.83833333333333,52.7,90.0,17.1,0.2
253,2/12/21 4:50,0,0.0,50.8,85.0,9.4,24.0,18.97,52.7,90.0,17.1,0.2
254,2/12/21 5:00,0,0.0,49.2,82.0,9.9,24.0,19.1,51.08,87.0,19.0,0.0
255,2/12/21 5:10,0,0.0,49.2,82.0,9.9,24.0,19.19,51.08,87.0,19.0,0.0
256,2/12/21 5:20,0,0.0,49.2,82.0,9.9,24.0,19.272222222222226,51.08,87.0,19.0,0.0
257,2/12/21 5:30,0,0.0,49.2,82.0,9.9,24.0,19.305555555555557,51.08,87.0,19.0,0.0
258,2/12/21 5:40,0,0.0,49.2,82.0,9.9,24.0,19.330555555555552,51.08,87.0,19.0,0.0
259,2/12/21 5:50,0,0.0,49.2,82.0,9.9,24.0,19.346666666666668,51.08,87.0,19.0,0.0
260,2/12/21 6:00,0,0.0,47.9,85.0,8.9,24.0,19.36555555555556,48.56,84.0,16.3,0.0
261,2/12/21 6:10,0,0.0,47.9,85.0,8.9,24.0,19.426666666666662,48.56,84.0,16.3,0.0
262,2/12/21 6:20,0,0.0,47.9,85.0,8.9,24.0,19.476111111111116,48.56,84.0,16.3,0.0
263,2/12/21 6:30,0,0.0,47.9,85.0,8.9,24.0,19.50722222222222,48.56,84.0,16.3,0.0
264,2/12/21 6:40,0,0.0,47.9,85.0,8.9,24.0,19.534444444444446,48.56,84.0,16.3,0.0
265,2/12/21 6:50,0,0.0,47.9,85.0,8.9,24.0,19.578333333333333,48.56,84.0,16.3,0.0
266,2/12/21 7:00,0,0.0,48.0,86.0,10.2,23.75,19.606666666666666,47.3,88.0,15.3,0.0
267,2/12/21 7:10,0,0.0,48.0,86.0,10.2,23.75,19.62388888888889,47.3,88.0,15.3,0.0
268,2/12/21 7:20,0,0.0,48.0,86.0,10.2,23.75,19.63722222222222,47.3,88.0,15.3,0.0
269,2/12/21 7:30,0,0.0,48.0,86.0,10.2,23.75,19.63722222222222,47.3,88.0,15.3,0.0
270,2/12/21 7:40,0,0.0,48.0,86.0,10.2,23.75,19.62722222222222,47.3,88.0,15.3,0.0
271,2/12/21 7:50,0,0.0,48.0,86.0,10.2,23.75,19.608888888888888,47.3,88.0,15.3,0.0
272,2/12/21 8:00,0,0.0,51.0,80.0,11.3,23.375,19.58555555555556,48.74,85.0,13.4,0.0
273,2/12/21 8:10,0,0.0,51.0,80.0,11.3,23.375,19.535,48.74,85.0,13.4,0.0
274,2/12/21 8:20,0,0.0,51.0,80.0,11.3,23.375,19.37666666666667,48.74,85.0,13.4,0.0
275,2/12/21 8:30,0,0.0,51.0,80.0,11.3,23.375,19.404444444444447,48.74,85.0,13.4,0.0
276,2/12/21 8:40,0,0.0,51.0,80.0,11.3,23.375,19.41,48.74,85.0,13.4,0.0
277,2/12/21 8:50,0,0.0,51.0,80.0,11.3,23.375,19.39944444444444,48.74,85.0,13.4,0.0
278,2/12/21 9:00,0,0.0,53.5,74.0,9.8,23.25,19.35944444444445,51.08,78.0,16.7,0.0
279,2/12/21 9:10,0,0.0,53.5,74.0,9.8,23.25,19.34555555555556,51.08,78.0,16.7,0.0
280,2/12/21 9:20,0,0.0,53.5,74.0,9.8,23.25,19.313333333333336,51.08,78.0,16.7,0.0
281,2/12/21 9:30,0,0.0,53.5,74.0,9.8,23.25,19.29555555555556,51.08,78.0,16.7,0.0
282,2/12/21 9:40,0,0.0,53.5,74.0,9.8,23.25,19.263333333333332,51.08,78.0,16.7,0.0
283,2/12/21 9:50,0,0.0,53.5,74.0,9.8,23.25,19.205,51.08,78.0,16.7,0.0
284,2/12/21 10:00,1,0.0,55.4,70.0,5.9,22.5,19.147222222222226,53.6,70.0,13.6,0.0
285,2/12/21 10:10,1,0.0,55.4,70.0,5.9,22.5,19.118333333333336,53.6,70.0,13.6,0.0
286,2/12/21 10:20,1,0.0,55.4,70.0,5.9,22.5,19.07222222222222,53.6,70.0,13.6,0.0
287,2/12/21 10:30,1,0.0,55.4,70.0,5.9,22.5,19.02055555555556,53.6,70.0,13.6,0.0
288,2/12/21 10:40,1,0.0,55.4,70.0,5.9,22.5,18.96777777777778,53.6,70.0,13.6,0.0
289,2/12/21 10:50,1,0.0,55.4,70.0,5.9,22.5,18.916666666666668,53.6,70.0,13.6,0.0
290,2/12/21 11:00,1,0.0,55.7,67.0,4.1,21.875,18.854444444444443,56.48,62.0,9.2,0.0
291,2/12/21 11:10,1,0.0,55.7,67.0,4.1,21.875,18.79888888888889,56.48,62.0,9.2,0.0
292,2/12/21 11:20,1,0.0,55.7,67.0,4.1,21.875,18.745,56.48,62.0,9.2,0.0
293,2/12/21 11:30,1,0.0,55.7,67.0,4.1,21.875,18.686666666666664,56.48,62.0,9.2,0.0
294,2/12/21 11:40,1,0.0,55.7,67.0,4.1,21.875,18.619444444444444,56.48,62.0,9.2,0.0
295,2/12/21 11:50,1,0.0,55.7,67.0,4.1,21.875,18.561666666666667,56.48,62.0,9.2,0.0
296,2/12/21 12:00,1,0.0,56.2,67.0,4.6,21.25,18.522777777777776,58.64,57.0,6.8,0.0
297,2/12/21 12:10,1,0.0,56.2,67.0,4.6,21.25,18.461111111111112,58.64,57.0,6.8,0.0
298,2/12/21 12:20,1,0.0,56.2,67.0,4.6,21.25,18.397777777777776,58.64,57.0,6.8,0.0
299,2/12/21 12:30,1,0.0,56.2,67.0,4.6,21.25,18.35833333333333,58.64,57.0,6.8,0.0
300,2/12/21 12:40,1,0.0,56.2,67.0,4.6,21.25,18.35388888888889,58.64,57.0,6.8,0.0
301,2/12/21 12:50,1,0.0,56.2,67.0,4.6,21.25,18.204444444444444,58.64,57.0,6.8,0.0
302,2/12/21 13:00,1,0.0,57.3,64.0,3.7,20.875,18.12388888888889,59.18,55.0,8.9,0.0
303,2/12/21 13:10,1,0.0,57.3,64.0,3.7,20.875,18.04555555555556,59.18,55.0,8.9,0.0
304,2/12/21 13:20,1,0.0,57.3,64.0,3.7,20.875,17.994999999999997,59.18,55.0,8.9,0.0
305,2/12/21 13:30,1,0.0,57.3,64.0,3.7,20.875,17.77377777777778,59.18,55.0,8.9,0.0
306,2/12/21 13:40,1,0.0,57.3,64.0,3.7,20.875,17.925555555555555,59.18,55.0,8.9,0.0
307,2/12/21 13:50,1,0.0,57.3,64.0,3.7,20.875,17.988888888888887,59.18,55.0,8.9,0.0
308,2/12/21 14:00,1,0.0,59.6,61.0,3.2,20.375,17.539333333333335,58.82,55.0,9.7,0.0
309,2/12/21 14:10,1,0.0,59.6,61.0,3.2,20.375,17.470333333333333,58.82,55.0,9.7,0.0
310,2/12/21 14:20,1,0.0,59.6,61.0,3.2,20.375,17.625,58.82,55.0,9.7,0.0
311,2/12/21 14:30,1,0.0,59.6,61.0,3.2,20.375,17.298333333333332,58.82,55.0,9.7,0.0
312,2/12/21 14:40,1,0.0,59.6,61.0,3.2,20.375,17.214222222222222,58.82,55.0,9.7,0.0
313,2/12/21 14:50,1,0.0,59.6,61.0,3.2,20.375,17.343333333333334,58.82,55.0,9.7,0.0
314,2/12/21 15:00,1,0.0,59.3,55.0,2.7,20.0,17.19388888888889,58.64,56.0,10.4,0.0
315,2/12/21 15:10,1,0.0,59.3,55.0,2.7,20.0,17.085,58.64,56.0,10.4,0.0
316,2/12/21 15:20,1,0.0,59.3,55.0,2.7,20.0,17.0,58.64,56.0,10.4,0.0
317,2/12/21 15:30,1,0.0,59.3,55.0,2.7,20.0,16.925,58.64,56.0,10.4,0.0
318,2/12/21 15:40,1,0.0,59.3,55.0,2.7,20.0,16.844444444444445,58.64,56.0,10.4,0.0
319,2/12/21 15:50,1,0.0,59.3,55.0,2.7,20.0,16.76277777777778,58.64,56.0,10.4,0.0
320,2/12/21 16:00,0,0.0,58.6,58.0,3.3,19.75,16.67227777777778,57.56,55.0,8.7,0.0
321,2/12/21 16:10,0,0.0,58.6,58.0,3.3,19.75,16.58738888888889,57.56,55.0,8.7,0.0
322,2/12/21 16:20,0,0.0,58.6,58.0,3.3,19.75,16.50011111111111,57.56,55.0,8.7,0.0
323,2/12/21 16:30,0,0.0,58.6,58.0,3.3,19.75,16.40827777777778,57.56,55.0,8.7,0.0
324,2/12/21 16:40,0,0.0,58.6,58.0,3.3,19.75,16.331,57.56,55.0,8.7,0.0
325,2/12/21 16:50,0,0.0,58.6,58.0,3.3,19.75,16.26827777777778,57.56,55.0,8.7,0.0
326,2/12/21 17:00,0,0.0,56.1,69.0,1.7,18.0,15.999444444444444,55.22,63.0,5.1,0.0
327,2/12/21 17:10,0,0.0,56.1,69.0,1.7,18.0,15.9135,55.22,63.0,5.1,0.0
328,2/12/21 17:20,0,0.0,56.1,69.0,1.7,18.0,15.822111111111113,55.22,63.0,5.1,0.0
329,2/12/21 17:30,0,0.0,56.1,69.0,1.7,18.0,15.734833333333334,55.22,63.0,5.1,0.0
330,2/12/21 17:40,0,0.0,56.1,69.0,1.7,18.0,15.932000000000002,55.22,63.0,5.1,0.0
331,2/12/21 17:50,0,0.0,56.1,69.0,1.7,18.0,15.75111111111111,55.22,63.0,5.1,0.0
332,2/12/21 18:00,0,0.0,54.2,77.0,1.8,18.125,15.633333333333333,52.34,71.0,4.2,0.0
333,2/12/21 18:10,0,0.0,54.2,77.0,1.8,18.125,15.461666666666666,52.34,71.0,4.2,0.0
334,2/12/21 18:20,0,0.0,54.2,77.0,1.8,18.125,15.303333333333333,52.34,71.0,4.2,0.0
335,2/12/21 18:30,0,0.0,54.2,77.0,1.8,18.125,15.237222222222224,52.34,71.0,4.2,0.0
336,2/12/21 18:40,0,0.0,54.2,77.0,1.8,18.125,15.091166666666672,52.34,71.0,4.2,0.0
337,2/12/21 18:50,0,0.0,54.2,77.0,1.8,18.125,14.964111111111109,52.34,71.0,4.2,0.0
338,2/12/21 19:00,0,0.0,52.6,83.0,2.1,18.125,14.74611111111111,50.9,77.0,3.0,0.0
339,2/12/21 19:10,0,0.0,52.6,83.0,2.1,18.125,14.615666666666668,50.9,77.0,3.0,0.0
340,2/12/21 19:20,0,0.0,52.6,83.0,2.1,18.125,14.508166666666666,50.9,77.0,3.0,0.0
341,2/12/21 19:30,0,0.0,52.6,83.0,2.1,18.125,14.41983333333333,50.9,77.0,3.0,0.0
342,2/12/21 19:40,0,0.0,52.6,83.0,2.1,18.125,14.466611111111112,50.9,77.0,3.0,0.0
343,2/12/21 19:50,0,0.0,52.6,83.0,2.1,18.125,14.561055555555557,50.9,77.0,3.0,0.0
344,2/12/21 20:00,0,0.0,52.4,81.0,2.0,18.375,14.5925,50.54,75.0,1.8,0.0
345,2/12/21 20:10,0,0.0,52.4,81.0,2.0,18.375,14.63011111111111,50.54,75.0,1.8,0.0
346,2/12/21 20:20,0,0.0,52.4,81.0,2.0,18.375,14.661944444444444,50.54,75.0,1.8,0.0
347,2/12/21 20:30,0,0.0,52.4,81.0,2.0,18.375,14.685777777777778,50.54,75.0,1.8,0.0
348,2/12/21 20:40,0,0.0,52.4,81.0,2.0,18.375,14.68,50.54,75.0,1.8,0.0
349,2/12/21 20:50,0,0.0,52.4,81.0,2.0,18.375,14.632222222222223,50.54,75.0,1.8,0.0
350,2/12/21 21:00,0,0.0,50.3,86.0,1.9,18.375,14.6,49.28,79.0,1.5,0.0
351,2/12/21 21:10,0,0.0,50.3,86.0,1.9,18.375,14.574444444444444,49.28,79.0,1.5,0.0
352,2/12/21 21:20,0,0.0,50.3,86.0,1.9,18.375,14.581666666666663,49.28,79.0,1.5,0.0
353,2/12/21 21:30,0,0.0,50.3,86.0,1.9,18.375,14.63222222222222,49.28,79.0,1.5,0.0
354,2/12/21 21:40,0,0.0,50.3,86.0,1.9,18.375,14.808333333333332,49.28,79.0,1.5,0.0
355,2/12/21 21:50,0,0.0,50.3,86.0,1.9,18.375,14.886666666666668,49.28,79.0,1.5,0.0
356,2/12/21 22:00,0,0.0,51.4,85.0,1.6,18.625,14.947777777777778,48.02,82.0,5.4,0.0
357,2/12/21 22:10,0,0.0,51.4,85.0,1.6,18.625,15.026666666666667,48.02,82.0,5.4,0.0
358,2/12/21 22:20,0,0.0,51.4,85.0,1.6,18.625,14.994444444444444,48.02,82.0,5.4,0.0
359,2/12/21 22:30,0,0.0,51.4,85.0,1.6,18.625,15.112222222222222,48.02,82.0,5.4,0.0
360,2/12/21 22:40,0,0.0,51.4,85.0,1.6,18.625,15.191111111111113,48.02,82.0,5.4,0.0
361,2/12/21 22:50,0,0.0,51.4,85.0,1.6,18.625,15.262222222222222,48.02,82.0,5.4,0.0
362,2/12/21 23:00,0,0.0,51.6,88.0,1.9,18.625,15.365555555555558,47.48,85.0,4.7,0.0
363,2/12/21 23:10,0,0.0,51.6,88.0,1.9,18.625,15.450555555555551,47.48,85.0,4.7,0.0
364,2/12/21 23:20,0,0.0,51.6,88.0,1.9,18.625,15.511111111111113,47.48,85.0,4.7,0.0
365,2/12/21 23:30,0,0.0,51.6,88.0,1.9,18.625,15.583888888888888,47.48,85.0,4.7,0.0
366,2/12/21 23:40,0,0.0,51.6,88.0,1.9,18.625,15.704444444444446,47.48,85.0,4.7,0.0
367,2/12/21 23:50,0,0.0,51.6,88.0,1.9,18.625,15.80388888888889,47.48,85.0,4.7,0.0
368,2/13/21 0:00,0,0.0,51.7,88.0,1.7,18.75,15.882222222222223,46.4,89.0,2.9,0.0
369,2/13/21 0:10,0,0.0,51.7,88.0,1.7,18.75,15.955,46.4,89.0,2.9,0.0
370,2/13/21 0:20,0,0.0,51.7,88.0,1.7,18.75,15.998333333333337,46.4,89.0,2.9,0.0
371,2/13/21 0:30,0,0.0,51.7,88.0,1.7,18.75,16.078333333333333,46.4,89.0,2.9,0.0
372,2/13/21 0:40,0,0.0,51.7,88.0,1.7,18.75,16.17222222222222,46.4,89.0,2.9,0.0
373,2/13/21 0:50,0,0.0,51.7,88.0,1.7,18.75,16.203333333333333,46.4,89.0,2.9,0.0
374,2/13/21 1:00,0,0.0,51.1,89.0,1.6,18.75,16.21666666666667,47.48,85.0,3.8,0.0
375,2/13/21 1:10,0,0.0,51.1,89.0,1.6,18.75,16.263333333333332,47.48,85.0,3.8,0.0
376,2/13/21 1:20,0,0.0,51.1,89.0,1.6,18.75,16.330555555555552,47.48,85.0,3.8,0.0
377,2/13/21 1:30,0,0.0,51.1,89.0,1.6,18.75,16.365555555555556,47.48,85.0,3.8,0.0
378,2/13/21 1:40,0,0.0,51.1,89.0,1.6,18.75,16.37277777777778,47.48,85.0,3.8,0.0
379,2/13/21 1:50,0,0.0,51.1,89.0,1.6,18.75,16.378333333333334,47.48,85.0,3.8,0.0
380,2/13/21 2:00,0,0.0,50.3,93.0,2.2,18.75,16.379444444444445,47.120000000000005,87.0,3.6,0.0
381,2/13/21 2:10,0,0.0,50.3,93.0,2.2,18.75,16.38388888888889,47.120000000000005,87.0,3.6,0.0
382,2/13/21 2:20,0,0.0,50.3,93.0,2.2,18.75,16.38611111111111,47.120000000000005,87.0,3.6,0.0
383,2/13/21 2:30,0,0.0,50.3,93.0,2.2,18.75,16.388888888888886,47.120000000000005,87.0,3.6,0.0
384,2/13/21 2:40,0,0.0,50.3,93.0,2.2,18.75,16.388333333333332,47.120000000000005,87.0,3.6,0.0
385,2/13/21 2:50,0,0.0,50.3,93.0,2.2,18.75,16.398333333333333,47.120000000000005,87.0,3.6,0.0
386,2/13/21 3:00,0,0.0,49.8,91.0,2.5,19.0,16.431666666666665,46.94,87.0,5.6,0.0
387,2/13/21 3:10,0,0.0,49.8,91.0,2.5,19.0,16.47,46.94,87.0,5.6,0.0
388,2/13/21 3:20,0,0.0,49.8,91.0,2.5,19.0,16.49,46.94,87.0,5.6,0.0
389,2/13/21 3:30,0,0.0,49.8,91.0,2.5,19.0,16.49888888888889,46.94,87.0,5.6,0.0
390,2/13/21 3:40,0,0.0,49.8,91.0,2.5,19.0,16.50222222222222,46.94,87.0,5.6,0.0
391,2/13/21 3:50,0,0.0,49.8,91.0,2.5,19.0,16.501666666666665,46.94,87.0,5.6,0.0
392,2/13/21 4:00,0,0.0,46.8,95.0,2.4,18.625,16.49777777777778,46.4,92.0,1.3,0.0
393,2/13/21 4:10,0,0.0,46.8,95.0,2.4,18.625,16.499444444444443,46.4,92.0,1.3,0.0
394,2/13/21 4:20,0,0.0,46.8,95.0,2.4,18.625,16.503333333333334,46.4,92.0,1.3,0.0
395,2/13/21 4:30,0,0.0,46.8,95.0,2.4,18.625,16.507777777777775,46.4,92.0,1.3,0.0
396,2/13/21 4:40,0,0.0,46.8,95.0,2.4,18.625,16.50888888888889,46.4,92.0,1.3,0.0
397,2/13/21 4:50,0,0.0,46.8,95.0,2.4,18.625,16.516111111111112,46.4,92.0,1.3,0.0
398,2/13/21 5:00,0,0.0,45.2,97.0,2.4,18.75,16.520555555555557,45.5,93.0,4.0,0.0
399,2/13/21 5:10,0,0.0,45.2,97.0,2.4,18.75,16.528333333333332,45.5,93.0,4.0,0.0
400,2/13/21 5:20,0,0.0,45.2,97.0,2.4,18.75,16.54111111111111,45.5,93.0,4.0,0.0
401,2/13/21 5:30,0,0.0,45.2,97.0,2.4,18.75,16.567777777777778,45.5,93.0,4.0,0.0
402,2/13/21 5:40,0,0.0,45.2,97.0,2.4,18.75,16.62111111111111,45.5,93.0,4.0,0.0
403,2/13/21 5:50,0,0.0,45.2,97.0,2.4,18.75,16.689444444444444,45.5,93.0,4.0,0.0
404,2/13/21 6:00,0,0.0,44.9,98.0,2.6,18.75,16.779444444444447,43.88,95.0,5.4,0.0
405,2/13/21 6:10,0,0.0,44.9,98.0,2.6,18.75,16.880555555555556,43.88,95.0,5.4,0.0
406,2/13/21 6:20,0,0.0,44.9,98.0,2.6,18.75,17.016666666666666,43.88,95.0,5.4,0.0
407,2/13/21 6:30,0,0.0,44.9,98.0,2.6,18.75,17.15888888888889,43.88,95.0,5.4,0.0
408,2/13/21 6:40,0,0.0,44.9,98.0,2.6,18.75,17.25,43.88,95.0,5.4,0.0
409,2/13/21 6:50,0,0.0,44.9,98.0,2.6,18.75,17.329444444444444,43.88,95.0,5.4,0.0
410,2/13/21 7:00,0,0.0,46.7,95.0,2.3,18.75,17.402222222222225,43.7,96.0,5.9,0.0
411,2/13/21 7:10,0,0.0,46.7,95.0,2.3,18.75,17.470555555555553,43.7,96.0,5.9,0.0
412,2/13/21 7:20,0,0.0,46.7,95.0,2.3,18.75,17.52333333333333,43.7,96.0,5.9,0.0
413,2/13/21 7:30,0,0.0,46.7,95.0,2.3,18.75,17.552222222222216,43.7,96.0,5.9,0.0
414,2/13/21 7:40,0,0.0,46.7,95.0,2.3,18.75,17.57111111111111,43.7,96.0,5.9,0.0
415,2/13/21 7:50,0,0.0,46.7,95.0,2.3,18.75,17.61,43.7,96.0,5.9,0.0
416,2/13/21 8:00,0,0.0,49.0,93.0,2.1,18.5,17.62722222222222,46.58,90.0,3.6,0.0
417,2/13/21 8:10,0,0.0,49.0,93.0,2.1,18.5,17.646666666666665,46.58,90.0,3.6,0.0
418,2/13/21 8:20,0,0.0,49.0,93.0,2.1,18.5,17.66277777777778,46.58,90.0,3.6,0.0
419,2/13/21 8:30,0,0.0,49.0,93.0,2.1,18.5,17.677222222222223,46.58,90.0,3.6,0.0
420,2/13/21 8:40,0,0.0,49.0,93.0,2.1,18.5,17.669444444444448,46.58,90.0,3.6,0.0
421,2/13/21 8:50,0,0.0,49.0,93.0,2.1,18.5,17.670555555555556,46.58,90.0,3.6,0.0
422,2/13/21 9:00,0,0.0,53.2,83.0,3.8,18.625,17.668333333333333,50.54,79.0,1.8,0.0
423,2/13/21 9:10,0,0.0,53.2,83.0,3.8,18.625,17.633888888888887,50.54,79.0,1.8,0.0
424,2/13/21 9:20,0,0.0,53.2,83.0,3.8,18.625,17.62388888888889,50.54,79.0,1.8,0.0
425,2/13/21 9:30,0,0.0,53.2,83.0,3.8,18.625,17.633888888888887,50.54,79.0,1.8,0.0
426,2/13/21 9:40,0,0.0,53.2,83.0,3.8,18.625,17.670555555555556,50.54,79.0,1.8,0.0
427,2/13/21 9:50,0,0.0,53.2,83.0,3.8,18.625,17.69055555555556,50.54,79.0,1.8,0.0
428,2/13/21 10:00,0,0.0,54.3,82.0,6.0,18.75,17.727222222222224,51.26,79.0,3.7,0.0
429,2/13/21 10:10,0,0.0,54.3,82.0,6.0,18.75,17.797777777777778,51.26,79.0,3.7,0.0
430,2/13/21 10:20,0,0.0,54.3,82.0,6.0,18.75,17.86722222222222,51.26,79.0,3.7,0.0
431,2/13/21 10:30,0,0.0,54.3,82.0,6.0,18.75,17.903888888888886,51.26,79.0,3.7,0.0
432,2/13/21 10:40,0,0.0,54.3,82.0,6.0,18.75,17.94722222222222,51.26,79.0,3.7,0.0
433,2/13/21 10:50,0,0.0,54.3,82.0,6.0,18.75,17.960000000000004,51.26,79.0,3.7,0.0
434,2/13/21 11:00,0,0.0,54.7,83.0,6.4,18.625,17.95222222222222,53.06,78.0,5.4,0.7
435,2/13/21 11:10,0,0.0,54.7,83.0,6.4,18.625,17.938333333333333,53.06,78.0,5.4,0.7
436,2/13/21 11:20,0,0.0,54.7,83.0,6.4,18.625,17.932222222222222,53.06,78.0,5.4,0.7
437,2/13/21 11:30,0,0.0,54.7,83.0,6.4,18.625,17.916666666666668,53.06,78.0,5.4,0.7
438,2/13/21 11:40,0,0.0,54.7,83.0,6.4,18.625,17.88,53.06,78.0,5.4,0.7
439,2/13/21 11:50,0,0.0,54.7,83.0,6.4,18.625,17.828888888888887,53.06,78.0,5.4,0.7
440,2/13/21 12:00,0,0.0,55.6,80.0,4.8,18.25,17.790000000000003,52.52,82.0,5.4,3.6
441,2/13/21 12:10,0,0.0,55.6,80.0,4.8,18.25,17.749444444444443,52.52,82.0,5.4,3.6
442,2/13/21 12:20,0,0.0,55.6,80.0,4.8,18.25,17.716111111111115,52.52,82.0,5.4,3.6
443,2/13/21 12:30,0,0.0,55.6,80.0,4.8,18.25,17.669444444444448,52.52,82.0,5.4,3.6
444,2/13/21 12:40,0,0.0,55.6,80.0,4.8,18.25,17.62388888888889,52.52,82.0,5.4,3.6
445,2/13/21 12:50,0,0.0,55.6,80.0,4.8,18.25,17.59277777777778,52.52,82.0,5.4,3.6
446,2/13/21 13:00,0,0.0,57.1,77.0,5.3,18.25,17.567777777777778,53.6,81.0,5.8,0.3
447,2/13/21 13:10,0,0.0,57.1,77.0,5.3,18.25,17.549444444444447,53.6,81.0,5.8,0.3
448,2/13/21 13:20,0,0.0,57.1,77.0,5.3,18.25,17.519444444444446,53.6,81.0,5.8,0.3
449,2/13/21 13:30,0,0.0,57.1,77.0,5.3,18.25,17.49388888888889,53.6,81.0,5.8,0.3
450,2/13/21 13:40,0,0.0,57.1,77.0,5.3,18.25,17.478333333333335,53.6,81.0,5.8,0.3
451,2/13/21 13:50,0,0.0,57.1,77.0,5.3,18.25,17.451666666666668,53.6,81.0,5.8,0.3
452,2/13/21 14:00,0,0.0,59.9,65.0,7.1,18.25,17.423333333333332,54.5,80.0,7.6,0.0
453,2/13/21 14:10,0,0.0,59.9,65.0,7.1,18.25,17.401666666666667,54.5,80.0,7.6,0.0
454,2/13/21 14:20,0,0.0,59.9,65.0,7.1,18.25,17.38388888888889,54.5,80.0,7.6,0.0
455,2/13/21 14:30,0,0.0,59.9,65.0,7.1,18.25,17.368333333333336,54.5,80.0,7.6,0.0
456,2/13/21 14:40,0,0.0,59.9,65.0,7.1,18.25,17.357222222222223,54.5,80.0,7.6,0.0
457,2/13/21 14:50,0,0.0,59.9,65.0,7.1,18.25,17.343333333333334,54.5,80.0,7.6,0.0
458,2/13/21 15:00,0,0.0,61.5,54.0,9.5,18.25,17.326111111111107,55.4,78.0,9.7,0.1
459,2/13/21 15:10,0,0.0,61.5,54.0,9.5,18.25,17.316111111111113,55.4,78.0,9.7,0.1
460,2/13/21 15:20,0,0.0,61.5,54.0,9.5,18.25,17.314999999999998,55.4,78.0,9.7,0.1
461,2/13/21 15:30,0,0.0,61.5,54.0,9.5,18.25,17.30944444444444,55.4,78.0,9.7,0.1
462,2/13/21 15:40,0,0.0,61.5,54.0,9.5,18.25,17.299444444444443,55.4,78.0,9.7,0.1
463,2/13/21 15:50,0,0.0,61.5,54.0,9.5,18.25,17.29222222222222,55.4,78.0,9.7,0.1
464,2/13/21 16:00,0,0.0,60.3,54.0,7.5,18.25,17.292777777777776,58.1,63.0,9.7,0.1
