date,sat,precip,temp,hum,wind,soil,OT
2021-02-12 00:00:00,0,0.0,55.3,85.0,4.0,18.875,18.52277777777778
2021-02-12 00:10:00,0,0.0,55.3,85.0,4.0,18.875,18.512222222222224
2021-02-12 00:20:00,0,0.0,55.3,85.0,4.0,18.875,18.50388888888889
2021-02-12 00:30:00,0,0.0,55.3,85.0,4.0,18.875,18.49833333333333
2021-02-12 00:40:00,0,0.0,55.3,85.0,4.0,18.875,18.49388888888889
2021-02-12 00:50:00,0,0.0,55.3,85.0,4.0,18.875,18.49944444444445
2021-02-12 01:00:00,0,0.08,54.4,91.0,5.5,19.25,18.51444444444444
2021-02-12 01:10:00,0,0.08,54.4,91.0,5.5,19.25,18.51
2021-02-12 01:20:00,0,0.08,54.4,91.0,5.5,19.25,18.50111111111111
2021-02-12 01:30:00,0,0.08,54.4,91.0,5.5,19.25,18.50277777777778
2021-02-12 01:40:00,0,0.08,54.4,91.0,5.5,19.25,18.52777777777777
2021-02-12 01:50:00,0,0.08,54.4,91.0,5.5,19.25,18.619444444444444
2021-02-12 02:00:00,0,0.11,53.4,97.0,4.3,22.875,18.665555555555557
2021-02-12 02:10:00,0,0.11,53.4,97.0,4.3,22.875,18.701111111111118
2021-02-12 02:20:00,0,0.11,53.4,97.0,4.3,22.875,18.68722222222222
2021-02-12 02:30:00,0,0.11,53.4,97.0,4.3,22.875,18.685
2021-02-12 02:40:00,0,0.11,53.4,97.0,4.3,22.875,18.683333333333334
2021-02-12 02:50:00,0,0.11,53.4,97.0,4.3,22.875,18.69388888888889
2021-02-12 03:00:00,0,0.0,53.7,91.0,7.9,23.875,18.72611111111111
2021-02-12 03:10:00,0,0.0,53.7,91.0,7.9,23.875,18.718888888888888
2021-02-12 03:20:00,0,0.0,53.7,91.0,7.9,23.875,18.720555555555556
2021-02-12 03:30:00,0,0.0,53.7,91.0,7.9,23.875,18.72055555555556
2021-02-12 03:40:00,0,0.0,53.7,91.0,7.9,23.875,18.715
2021-02-12 03:50:00,0,0.0,53.7,91.0,7.9,23.875,18.706666666666667
2021-02-12 04:00:00,0,0.0,50.8,85.0,9.4,24.0,18.715555555555557
2021-02-12 04:10:00,0,0.0,50.8,85.0,9.4,24.0,18.72277777777778
2021-02-12 04:20:00,0,0.0,50.8,85.0,9.4,24.0,18.730555555555554
2021-02-12 04:30:00,0,0.0,50.8,85.0,9.4,24.0,18.759444444444444
2021-02-12 04:40:00,0,0.0,50.8,85.0,9.4,24.0,18.83833333333333
2021-02-12 04:50:00,0,0.0,50.8,85.0,9.4,24.0,18.97
2021-02-12 05:00:00,0,0.0,49.2,82.0,9.9,24.0,19.1
2021-02-12 05:10:00,0,0.0,49.2,82.0,9.9,24.0,19.19
2021-02-12 05:20:00,0,0.0,49.2,82.0,9.9,24.0,19.272222222222226
2021-02-12 05:30:00,0,0.0,49.2,82.0,9.9,24.0,19.305555555555557
2021-02-12 05:40:00,0,0.0,49.2,82.0,9.9,24.0,19.330555555555552
2021-02-12 05:50:00,0,0.0,49.2,82.0,9.9,24.0,19.346666666666668
2021-02-12 06:00:00,0,0.0,47.9,85.0,8.9,24.0,19.36555555555556
2021-02-12 06:10:00,0,0.0,47.9,85.0,8.9,24.0,19.426666666666662
2021-02-12 06:20:00,0,0.0,47.9,85.0,8.9,24.0,19.476111111111116
2021-02-12 06:30:00,0,0.0,47.9,85.0,8.9,24.0,19.50722222222222
2021-02-12 06:40:00,0,0.0,47.9,85.0,8.9,24.0,19.534444444444446
2021-02-12 06:50:00,0,0.0,47.9,85.0,8.9,24.0,19.578333333333333
2021-02-12 07:00:00,0,0.0,48.0,86.0,10.2,23.75,19.606666666666666
2021-02-12 07:10:00,0,0.0,48.0,86.0,10.2,23.75,19.62388888888889
2021-02-12 07:20:00,0,0.0,48.0,86.0,10.2,23.75,19.63722222222222
2021-02-12 07:30:00,0,0.0,48.0,86.0,10.2,23.75,19.63722222222222
2021-02-12 07:40:00,0,0.0,48.0,86.0,10.2,23.75,19.62722222222222
2021-02-12 07:50:00,0,0.0,48.0,86.0,10.2,23.75,19.608888888888888
2021-02-12 08:00:00,0,0.0,51.0,80.0,11.3,23.375,19.58555555555556
2021-02-12 08:10:00,0,0.0,51.0,80.0,11.3,23.375,19.535
2021-02-12 08:20:00,0,0.0,51.0,80.0,11.3,23.375,19.37666666666667
