date,sat,precip,temp,hum,wind,soil,temp_f,hum_f,precip_f,wind_f,OT
2022-01-19 20:20:00,0,0.0,46.4,100.0,1.0,28.25,47.66,79.0,0.0,5.4,20.47388888888889
2022-01-19 20:30:00,0,0.0,46.4,100.0,1.0,28.25,47.66,79.0,0.0,5.4,20.479444444444443
2022-01-19 20:40:00,0,0.0,46.4,100.0,1.0,28.25,47.66,79.0,0.0,5.4,20.482777777777773
2022-01-19 20:50:00,0,0.0,46.4,100.0,1.0,28.25,47.66,79.0,0.0,5.4,20.48444444444445
2022-01-19 21:00:00,0,0.0,44.7,100.0,1.2,28.5,45.5,82.0,0.0,6.2,20.49111111111111
2022-01-19 21:10:00,0,0.0,44.7,100.0,1.2,28.5,45.5,82.0,0.0,6.2,20.50055555555556
2022-01-19 21:20:00,0,0.0,44.7,100.0,1.2,28.5,45.5,82.0,0.0,6.2,20.502777777777776
2022-01-19 21:30:00,0,0.0,44.7,100.0,1.2,28.5,45.5,82.0,0.0,6.2,20.508333333333336
2022-01-19 21:40:00,0,0.0,44.7,100.0,1.2,28.5,45.5,82.0,0.0,6.2,20.512777777777774
2022-01-19 21:50:00,0,0.0,44.7,100.0,1.2,28.5,45.5,82.0,0.0,6.2,20.51944444444445
2022-01-19 22:00:00,0,0.0,43.2,100.0,1.0,28.5,45.5,81.0,0.0,1.8,20.52555555555556
2022-01-19 22:10:00,0,0.0,43.2,100.0,1.0,28.5,45.5,81.0,0.0,1.8,20.52611111111111
2022-01-19 22:20:00,0,0.0,43.2,100.0,1.0,28.5,45.5,81.0,0.0,1.8,20.524444444444445
2022-01-19 22:30:00,0,0.0,43.2,100.0,1.0,28.5,45.5,81.0,0.0,1.8,20.52888888888889
2022-01-19 22:40:00,0,0.0,43.2,100.0,1.0,28.5,45.5,81.0,0.0,1.8,20.53388888888889
2022-01-19 22:50:00,0,0.0,43.2,100.0,1.0,28.5,45.5,81.0,0.0,1.8,20.53555555555556
2022-01-19 23:00:00,0,0.0,41.9,100.0,1.0,28.5,44.06,84.0,0.0,2.6,20.53555555555556
2022-01-19 23:10:00,0,0.0,41.9,100.0,1.0,28.5,44.06,84.0,0.0,2.6,20.543888888888887
2022-01-19 23:20:00,0,0.0,41.9,100.0,1.0,28.5,44.06,84.0,0.0,2.6,20.552777777777777
2022-01-19 23:30:00,0,0.0,41.9,100.0,1.0,28.5,44.06,84.0,0.0,2.6,20.56055555555556
2022-01-19 23:40:00,0,0.0,41.9,100.0,1.0,28.5,44.06,84.0,0.0,2.6,20.566111111111116
2022-01-19 23:50:00,0,0.0,41.9,100.0,1.0,28.5,44.06,84.0,0.0,2.6,20.570555555555558
2022-01-20 00:00:00,0,0.0,40.8,100.0,1.0,28.75,43.52,84.0,0.0,3.6,20.571666666666665
2022-01-20 00:10:00,0,0.0,40.8,100.0,1.0,28.75,43.52,84.0,0.0,3.6,20.578888888888887
2022-01-20 00:20:00,0,0.0,40.8,100.0,1.0,28.75,43.52,84.0,0.0,3.6,20.581666666666667
2022-01-20 00:30:00,0,0.0,40.8,100.0,1.0,28.75,43.52,84.0,0.0,3.6,20.58833333333333
2022-01-20 00:40:00,0,0.0,40.8,100.0,1.0,28.75,43.52,84.0,0.0,3.6,20.58888888888889
2022-01-20 00:50:00,0,0.0,40.8,100.0,1.0,28.75,43.52,84.0,0.0,3.6,20.596666666666668
2022-01-20 01:00:00,0,0.0,40.9,100.0,1.4,28.75,44.96,79.0,0.0,2.6,20.602222222222224
2022-01-20 01:10:00,0,0.0,40.9,100.0,1.4,28.75,44.96,79.0,0.0,2.6,20.613333333333333
2022-01-20 01:20:00,0,0.0,40.9,100.0,1.4,28.75,44.96,79.0,0.0,2.6,20.619444444444444
2022-01-20 01:30:00,0,0.0,40.9,100.0,1.4,28.75,44.96,79.0,0.0,2.6,20.629444444444445
2022-01-20 01:40:00,0,0.0,40.9,100.0,1.4,28.75,44.96,79.0,0.0,2.6,20.635555555555555
2022-01-20 01:50:00,0,0.0,40.9,100.0,1.4,28.75,44.96,79.0,0.0,2.6,20.64
2022-01-20 02:00:00,0,0.0,39.7,100.0,1.2,28.75,41.72,85.0,0.0,3.6,20.648333333333337
2022-01-20 02:10:00,0,0.0,39.7,100.0,1.2,28.75,41.72,85.0,0.0,3.6,20.654444444444447
2022-01-20 02:20:00,0,0.0,39.7,100.0,1.2,28.75,41.72,85.0,0.0,3.6,20.65888888888889
2022-01-20 02:30:00,0,0.0,39.7,100.0,1.2,28.75,41.72,85.0,0.0,3.6,20.65833333333333
2022-01-20 02:40:00,0,0.0,39.7,100.0,1.2,28.75,41.72,85.0,0.0,3.6,20.65444444444444
2022-01-20 02:50:00,0,0.0,39.7,100.0,1.2,28.75,41.72,85.0,0.0,3.6,20.65111111111111
2022-01-20 03:00:00,0,0.0,38.4,100.0,1.2,29.0,39.74,89.0,0.0,3.8,20.64388888888889
2022-01-20 03:10:00,0,0.0,38.4,100.0,1.2,29.0,39.74,89.0,0.0,3.8,20.640555555555554
2022-01-20 03:20:00,0,0.0,38.4,100.0,1.2,29.0,39.74,89.0,0.0,3.8,20.63777777777778
2022-01-20 03:30:00,0,0.0,38.4,100.0,1.2,29.0,39.74,89.0,0.0,3.8,20.63
2022-01-20 03:40:00,0,0.0,38.4,100.0,1.2,29.0,39.74,89.0,0.0,3.8,20.62722222222222
2022-01-20 03:50:00,0,0.0,38.4,100.0,1.2,29.0,39.74,89.0,0.0,3.8,20.62888888888889
2022-01-20 04:00:00,0,0.0,38.6,100.0,1.0,29.0,40.64,89.0,0.0,2.1,20.636666666666667
2022-01-20 04:10:00,0,0.0,38.6,100.0,1.0,29.0,40.64,89.0,0.0,2.1,20.634444444444444
2022-01-20 04:20:00,0,0.0,38.6,100.0,1.0,29.0,40.64,89.0,0.0,2.1,20.640555555555554
2022-01-20 04:30:00,0,0.0,38.6,100.0,1.0,29.0,40.64,89.0,0.0,2.1,20.646666666666665
2022-01-20 04:40:00,0,0.0,38.6,100.0,1.0,29.0,40.64,89.0,0.0,2.1,20.64944444444444
2022-01-20 04:50:00,0,0.0,38.6,100.0,1.0,29.0,40.64,89.0,0.0,2.1,20.65722222222222
2022-01-20 05:00:00,0,0.0,37.7,100.0,1.0,29.0,40.1,91.0,0.0,1.1,20.671111111111117
2022-01-20 05:10:00,0,0.0,37.7,100.0,1.0,29.0,40.1,91.0,0.0,1.1,20.672777777777775
2022-01-20 05:20:00,0,0.0,37.7,100.0,1.0,29.0,40.1,91.0,0.0,1.1,20.66388888888889
2022-01-20 05:30:00,0,0.0,37.7,100.0,1.0,29.0,40.1,91.0,0.0,1.1,20.666666666666668
2022-01-20 05:40:00,0,0.0,37.7,100.0,1.0,29.0,40.1,91.0,0.0,1.1,20.667777777777776
2022-01-20 05:50:00,0,0.0,37.7,100.0,1.0,29.0,40.1,91.0,0.0,1.1,20.676666666666662
2022-01-20 06:00:00,0,0.0,37.2,100.0,1.1,29.0,38.12,97.0,0.0,1.5,20.682777777777776
2022-01-20 06:10:00,0,0.0,37.2,100.0,1.1,29.0,38.12,97.0,0.0,1.5,20.688888888888886
2022-01-20 06:20:00,0,0.0,37.2,100.0,1.1,29.0,38.12,97.0,0.0,1.5,20.688888888888886
2022-01-20 06:30:00,0,0.0,37.2,100.0,1.1,29.0,38.12,97.0,0.0,1.5,20.7
2022-01-20 06:40:00,0,0.0,37.2,100.0,1.1,29.0,38.12,97.0,0.0,1.5,20.709444444444443
2022-01-20 06:50:00,0,0.0,37.2,100.0,1.1,29.0,38.12,97.0,0.0,1.5,20.718333333333334
2022-01-20 07:00:00,0,0.0,36.9,100.0,1.0,29.125,37.76,97.0,0.0,0.5,20.72833333333333
2022-01-20 07:10:00,0,0.0,36.9,100.0,1.0,29.125,37.76,97.0,0.0,0.5,20.73777777777778
2022-01-20 07:20:00,0,0.0,36.9,100.0,1.0,29.125,37.76,97.0,0.0,0.5,20.74777777777778
2022-01-20 07:30:00,0,0.0,36.9,100.0,1.0,29.125,37.76,97.0,0.0,0.5,20.758333333333336
2022-01-20 07:40:00,0,0.0,36.9,100.0,1.0,29.125,37.76,97.0,0.0,0.5,20.76666666666667
2022-01-20 07:50:00,0,0.0,36.9,100.0,1.0,29.125,37.76,97.0,0.0,0.5,20.775
2022-01-20 08:00:00,0,0.0,42.5,100.0,1.1,29.0,37.94,97.0,0.0,0.7,20.77111111111111
2022-01-20 08:10:00,0,0.0,42.5,100.0,1.1,29.0,37.94,97.0,0.0,0.7,20.77
2022-01-20 08:20:00,0,0.0,42.5,100.0,1.1,29.0,37.94,97.0,0.0,0.7,20.771111111111107
2022-01-20 08:30:00,0,0.0,42.5,100.0,1.1,29.0,37.94,97.0,0.0,0.7,20.78555555555556
2022-01-20 08:40:00,0,0.0,42.5,100.0,1.1,29.0,37.94,97.0,0.0,0.7,20.791666666666668
2022-01-20 08:50:00,0,0.0,42.5,100.0,1.1,29.0,37.94,97.0,0.0,0.7,20.793888888888887
2022-01-20 09:00:00,0,0.0,49.4,100.0,3.6,28.875,42.620000000000005,89.0,0.0,1.3,20.796666666666667
2022-01-20 09:10:00,0,0.0,49.4,100.0,3.6,28.875,42.620000000000005,89.0,0.0,1.3,20.805000000000003
2022-01-20 09:20:00,0,0.0,49.4,100.0,3.6,28.875,42.620000000000005,89.0,0.0,1.3,20.819444444444443
2022-01-20 09:30:00,0,0.0,49.4,100.0,3.6,28.875,42.620000000000005,89.0,0.0,1.3,20.84222222222222
2022-01-20 09:40:00,0,0.0,49.4,100.0,3.6,28.875,42.620000000000005,89.0,0.0,1.3,20.85
2022-01-20 09:50:00,0,0.0,49.4,100.0,3.6,28.875,42.620000000000005,89.0,0.0,1.3,20.855555555555554
2022-01-20 10:00:00,0,0.0,54.2,98.0,2.6,28.375,48.02,81.0,0.0,2.2,20.84611111111111
2022-01-20 10:10:00,0,0.0,54.2,98.0,2.6,28.375,48.02,81.0,0.0,2.2,20.83722222222222
2022-01-20 10:20:00,0,0.0,54.2,98.0,2.6,28.375,48.02,81.0,0.0,2.2,20.813888888888886
2022-01-20 10:30:00,0,0.0,54.2,98.0,2.6,28.375,48.02,81.0,0.0,2.2,20.797777777777775
2022-01-20 10:40:00,0,0.0,54.2,98.0,2.6,28.375,48.02,81.0,0.0,2.2,20.783888888888885
2022-01-20 10:50:00,0,0.0,54.2,98.0,2.6,28.375,48.02,81.0,0.0,2.2,20.768888888888885
2022-01-20 11:00:00,0,0.0,57.9,86.0,3.0,25.875,52.16,76.0,0.0,1.9,20.75111111111111
2022-01-20 11:10:00,0,0.0,57.9,86.0,3.0,25.875,52.16,76.0,0.0,1.9,20.72888888888889
2022-01-20 11:20:00,0,0.0,57.9,86.0,3.0,25.875,52.16,76.0,0.0,1.9,20.69388888888889
2022-01-20 11:30:00,0,0.0,57.9,86.0,3.0,25.875,52.16,76.0,0.0,1.9,20.65055555555556
2022-01-20 11:40:00,0,0.0,57.9,86.0,3.0,25.875,52.16,76.0,0.0,1.9,20.615
2022-01-20 11:50:00,0,0.0,57.9,86.0,3.0,25.875,52.16,76.0,0.0,1.9,20.578333333333333
2022-01-20 12:00:00,0,0.0,60.9,73.0,2.5,22.375,55.76,68.0,0.0,1.9,20.540000000000003
2022-01-20 12:10:00,0,0.0,60.9,73.0,2.5,22.375,55.76,68.0,0.0,1.9,20.49277777777777
2022-01-20 12:20:00,0,0.0,60.9,73.0,2.5,22.375,55.76,68.0,0.0,1.9,20.44888888888889
2022-01-20 12:30:00,0,0.0,60.9,73.0,2.5,22.375,55.76,68.0,0.0,1.9,20.409444444444443
2022-01-20 12:40:00,0,0.0,60.9,73.0,2.5,22.375,55.76,68.0,0.0,1.9,20.37388888888889
2022-01-20 12:50:00,0,0.0,60.9,73.0,2.5,22.375,55.76,68.0,0.0,1.9,20.326666666666664
2022-01-20 13:00:00,0,0.0,62.2,68.0,3.5,20.625,58.1,62.0,0.0,2.3,20.29111111111111
2022-01-20 13:10:00,0,0.0,62.2,68.0,3.5,20.625,58.1,62.0,0.0,2.3,20.24833333333333
2022-01-20 13:20:00,0,0.0,62.2,68.0,3.5,20.625,58.1,62.0,0.0,2.3,20.206666666666663
2022-01-20 13:30:00,0,0.0,62.2,68.0,3.5,20.625,58.1,62.0,0.0,2.3,20.148888888888887
2022-01-20 13:40:00,0,0.0,62.2,68.0,3.5,20.625,58.1,62.0,0.0,2.3,20.080555555555552
2022-01-20 13:50:00,0,0.0,62.2,68.0,3.5,20.625,58.1,62.0,0.0,2.3,20.012777777777774
2022-01-20 14:00:00,0,0.0,63.4,65.0,3.5,19.375,59.36,59.0,0.0,2.5,19.960555555555555
2022-01-20 14:10:00,0,0.0,63.4,65.0,3.5,19.375,59.36,59.0,0.0,2.5,19.92388888888889
2022-01-20 14:20:00,0,0.0,63.4,65.0,3.5,19.375,59.36,59.0,0.0,2.5,19.88222222222222
2022-01-20 14:30:00,0,0.0,63.4,65.0,3.5,19.375,59.36,59.0,0.0,2.5,19.84555555555556
2022-01-20 14:40:00,0,0.0,63.4,65.0,3.5,19.375,59.36,59.0,0.0,2.5,19.813333333333333
2022-01-20 14:50:00,0,0.0,63.4,65.0,3.5,19.375,59.36,59.0,0.0,2.5,19.78222222222222
2022-01-20 15:00:00,0,0.0,63.8,63.0,3.9,18.625,60.08,57.0,0.0,2.5,19.75
2022-01-20 15:10:00,0,0.0,63.8,63.0,3.9,18.625,60.08,57.0,0.0,2.5,19.702777777777776
2022-01-20 15:20:00,0,0.0,63.8,63.0,3.9,18.625,60.08,57.0,0.0,2.5,19.665
2022-01-20 15:30:00,0,0.0,63.8,63.0,3.9,18.625,60.08,57.0,0.0,2.5,19.635
2022-01-20 15:40:00,0,0.0,63.8,63.0,3.9,18.625,60.08,57.0,0.0,2.5,19.606666666666666
2022-01-20 15:50:00,0,0.0,63.8,63.0,3.9,18.625,60.08,57.0,0.0,2.5,19.578333333333333
2022-01-20 16:00:00,0,0.0,62.2,66.0,3.1,18.0,59.36,57.0,0.0,5.9,19.54888888888889
2022-01-20 16:10:00,0,0.0,62.2,66.0,3.1,18.0,59.36,57.0,0.0,5.9,19.516666666666666
2022-01-20 16:20:00,0,0.0,62.2,66.0,3.1,18.0,59.36,57.0,0.0,5.9,19.476666666666663
2022-01-20 16:30:00,0,0.0,62.2,66.0,3.1,18.0,59.36,57.0,0.0,5.9,19.448888888888888
2022-01-20 16:40:00,0,0.0,62.2,66.0,3.1,18.0,59.36,57.0,0.0,5.9,19.412222222222223
2022-01-20 16:50:00,0,0.0,62.2,66.0,3.1,18.0,59.36,57.0,0.0,5.9,19.379444444444445
2022-01-20 17:00:00,0,0.0,56.3,86.0,1.4,17.5,55.04,67.0,0.0,5.5,19.340555555555557
2022-01-20 17:10:00,0,0.0,56.3,86.0,1.4,17.5,55.04,67.0,0.0,5.5,19.30944444444444
2022-01-20 17:20:00,0,0.0,56.3,86.0,1.4,17.5,55.04,67.0,0.0,5.5,19.277777777777786
2022-01-20 17:30:00,0,0.0,56.3,86.0,1.4,17.5,55.04,67.0,0.0,5.5,19.246666666666663
2022-01-20 17:40:00,0,0.0,56.3,86.0,1.4,17.5,55.04,67.0,0.0,5.5,19.22055555555556
2022-01-20 17:50:00,0,0.0,56.3,86.0,1.4,17.5,55.04,67.0,0.0,5.5,19.18277777777778
2022-01-20 18:00:00,0,0.0,51.0,100.0,1.4,17.5,50.36,76.0,0.0,5.2,19.111666666666665
2022-01-20 18:10:00,0,0.0,51.0,100.0,1.4,17.5,50.36,76.0,0.0,5.2,19.093333333333334
2022-01-20 18:20:00,0,0.0,51.0,100.0,1.4,17.5,50.36,76.0,0.0,5.2,19.05
2022-01-20 18:30:00,0,0.0,51.0,100.0,1.4,17.5,50.36,76.0,0.0,5.2,18.96388888888889
2022-01-20 18:40:00,0,0.0,51.0,100.0,1.4,17.5,50.36,76.0,0.0,5.2,18.96388888888889
2022-01-20 18:50:00,0,0.0,51.0,100.0,1.4,17.5,50.36,76.0,0.0,5.2,18.99111111111111
2022-01-20 19:00:00,0,0.0,48.8,100.0,1.9,17.625,47.120000000000005,83.0,0.0,6.2,18.813888888888886
2022-01-20 19:10:00,0,0.0,48.8,100.0,1.9,17.625,47.120000000000005,83.0,0.0,6.2,18.69833333333333
2022-01-20 19:20:00,0,0.0,48.8,100.0,1.9,17.625,47.120000000000005,83.0,0.0,6.2,18.64222222222222
2022-01-20 19:30:00,0,0.0,48.8,100.0,1.9,17.625,47.120000000000005,83.0,0.0,6.2,18.64611111111111
2022-01-20 19:40:00,0,0.0,48.8,100.0,1.9,17.625,47.120000000000005,83.0,0.0,6.2,18.68555555555556
2022-01-20 19:50:00,0,0.0,48.8,100.0,1.9,17.625,47.120000000000005,83.0,0.0,6.2,18.72
2022-01-20 20:00:00,0,0.0,47.0,100.0,1.0,17.875,44.6,88.0,0.0,6.8,18.75333333333333
2022-01-20 20:10:00,0,0.0,47.0,100.0,1.0,17.875,44.6,88.0,0.0,6.8,18.79888888888889
2022-01-20 20:20:00,0,0.0,47.0,100.0,1.0,17.875,44.6,88.0,0.0,6.8,18.845555555555556
2022-01-20 20:30:00,0,0.0,47.0,100.0,1.0,17.875,44.6,88.0,0.0,6.8,18.88055555555556
2022-01-20 20:40:00,0,0.0,47.0,100.0,1.0,17.875,44.6,88.0,0.0,6.8,18.91333333333333
2022-01-20 20:50:00,0,0.0,47.0,100.0,1.0,17.875,44.6,88.0,0.0,6.8,18.948888888888888
2022-01-20 21:00:00,0,0.0,44.4,100.0,1.0,17.5,43.52,89.0,0.0,6.5,18.980555555555554
2022-01-20 21:10:00,0,0.0,44.4,100.0,1.0,17.5,43.52,89.0,0.0,6.5,19.023888888888887
2022-01-20 21:20:00,0,0.0,44.4,100.0,1.0,17.5,43.52,89.0,0.0,6.5,19.061111111111117
2022-01-20 21:30:00,0,0.0,44.4,100.0,1.0,17.5,43.52,89.0,0.0,6.5,19.084444444444447
2022-01-20 21:40:00,0,0.0,44.4,100.0,1.0,17.5,43.52,89.0,0.0,6.5,19.108888888888888
2022-01-20 21:50:00,0,0.0,44.4,100.0,1.0,17.5,43.52,89.0,0.0,6.5,19.15111111111111
2022-01-20 22:00:00,0,0.0,43.3,100.0,1.0,17.0,44.06,86.0,0.0,5.3,19.18
2022-01-20 22:10:00,0,0.0,43.3,100.0,1.0,17.0,44.06,86.0,0.0,5.3,19.200555555555557
2022-01-20 22:20:00,0,0.0,43.3,100.0,1.0,17.0,44.06,86.0,0.0,5.3,19.225555555555555
2022-01-20 22:30:00,0,0.0,43.3,100.0,1.0,17.0,44.06,86.0,0.0,5.3,19.235
2022-01-20 22:40:00,0,0.0,43.3,100.0,1.0,17.0,44.06,86.0,0.0,5.3,19.24055555555556
2022-01-20 22:50:00,0,0.0,43.3,100.0,1.0,17.0,44.06,86.0,0.0,5.3,19.254444444444445
2022-01-20 23:00:00,0,0.0,42.2,100.0,1.0,16.5,45.32,82.0,0.0,1.8,19.26
2022-01-20 23:10:00,0,0.0,42.2,100.0,1.0,16.5,45.32,82.0,0.0,1.8,19.26888888888889
2022-01-20 23:20:00,0,0.0,42.2,100.0,1.0,16.5,45.32,82.0,0.0,1.8,19.265555555555554
2022-01-20 23:30:00,0,0.0,42.2,100.0,1.0,16.5,45.32,82.0,0.0,1.8,19.27055555555556
2022-01-20 23:40:00,0,0.0,42.2,100.0,1.0,16.5,45.32,82.0,0.0,1.8,19.3
2022-01-20 23:50:00,0,0.0,42.2,100.0,1.0,16.5,45.32,82.0,0.0,1.8,19.331666666666667
2022-01-21 00:00:00,0,0.0,40.7,100.0,1.0,16.25,45.32,81.0,0.0,1.9,19.341666666666665
2022-01-21 00:10:00,0,0.0,40.7,100.0,1.0,16.25,45.32,81.0,0.0,1.9,19.364444444444445
2022-01-21 00:20:00,0,0.0,40.7,100.0,1.0,16.25,45.32,81.0,0.0,1.9,19.43111111111111
2022-01-21 00:30:00,0,0.0,40.7,100.0,1.0,16.25,45.32,81.0,0.0,1.9,19.462777777777777
2022-01-21 00:40:00,0,0.0,40.7,100.0,1.0,16.25,45.32,81.0,0.0,1.9,19.49222222222222
2022-01-21 00:50:00,0,0.0,40.7,100.0,1.0,16.25,45.32,81.0,0.0,1.9,19.50722222222222
2022-01-21 01:00:00,0,0.0,39.3,100.0,2.1,16.0,44.24,84.0,0.0,1.6,19.51944444444445
2022-01-21 01:10:00,0,0.0,39.3,100.0,2.1,16.0,44.24,84.0,0.0,1.6,19.50611111111111
2022-01-21 01:20:00,0,0.0,39.3,100.0,2.1,16.0,44.24,84.0,0.0,1.6,19.49055555555556
2022-01-21 01:30:00,0,0.0,39.3,100.0,2.1,16.0,44.24,84.0,0.0,1.6,19.483888888888888
2022-01-21 01:40:00,0,0.0,39.3,100.0,2.1,16.0,44.24,84.0,0.0,1.6,19.48611111111111
2022-01-21 01:50:00,0,0.0,39.3,100.0,2.1,16.0,44.24,84.0,0.0,1.6,19.48555555555556
2022-01-21 02:00:00,0,0.0,38.7,100.0,1.6,16.0,43.88,83.0,0.0,1.9,19.500555555555557
2022-01-21 02:10:00,0,0.0,38.7,100.0,1.6,16.0,43.88,83.0,0.0,1.9,19.510555555555555
