date,sat,precip,temp,hum,wind,soil,OT
2020-02-20 00:00:00,0,0.0,43.2,87.0,1.7,18.625,21.082
2020-02-20 00:10:00,0,0.0,43.2,87.0,1.7,18.625,20.375
2020-02-20 00:20:00,0,0.0,43.2,87.0,1.7,18.625,21.444333333333333
2020-02-20 00:30:00,0,0.0,43.2,87.0,1.7,18.625,20.511777777777777
2020-02-20 00:40:00,0,0.0,43.2,87.0,1.7,18.625,21.63355555555556
2020-02-20 00:50:00,0,0.0,43.2,87.0,1.7,18.625,20.83966666666667
2020-02-20 01:00:00,0,0.0,41.6,90.0,1.9,18.625,21.098555555555556
2020-02-20 01:10:00,0,0.0,41.6,90.0,1.9,18.625,20.422
2020-02-20 01:20:00,0,0.0,41.6,90.0,1.9,18.625,20.66
2020-02-20 01:30:00,0,0.0,41.6,90.0,1.9,18.625,21.388444444444445
2020-02-20 01:40:00,0,0.0,41.6,90.0,1.9,18.625,21.353
2020-02-20 01:50:00,0,0.0,41.6,90.0,1.9,18.625,21.25877777777778
2020-02-20 02:00:00,0,0.0,40.8,92.0,2.0,18.75,20.16433333333333
2020-02-20 02:10:00,0,0.0,40.8,92.0,2.0,18.75,20.672
2020-02-20 02:20:00,0,0.0,40.8,92.0,2.0,18.75,21.07388888888889
2020-02-20 02:30:00,0,0.0,40.8,92.0,2.0,18.75,20.919777777777774
2020-02-20 02:40:00,0,0.0,40.8,92.0,2.0,18.75,21.18411111111111
2020-02-20 02:50:00,0,0.0,40.8,92.0,2.0,18.75,20.943111111111108
2020-02-20 03:00:00,0,0.0,38.9,92.0,2.4,18.875,21.61188888888889
2020-02-20 03:10:00,0,0.0,38.9,92.0,2.4,18.875,21.221222222222224
2020-02-20 03:20:00,0,0.0,38.9,92.0,2.4,18.875,21.172888888888888
2020-02-20 03:30:00,0,0.0,38.9,92.0,2.4,18.875,21.17355555555556
2020-02-20 03:40:00,0,0.0,38.9,92.0,2.4,18.875,20.759666666666664
